,a(full violation),a(no violation),a(purpose violation),a(text violation),v,t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
248,3.33237408851466,3.2882669977077534,2.9331822483817294,3.0625886558044098,-0.07608225672879718,1.0965371714589236,1.016145207208171,0.8979242504338788,1.046652612373417,1.1111958954448524,-0.9190075469789092,-0.19406725496986407,0.42624908320402255
249,3.378634421243184,3.4143713039577483,2.9104006254401718,3.018435821154882,-0.06703701470839322,1.085902817796421,0.9956712695982846,0.9263307348670723,1.1063171419702051,1.0838788220218376,-0.9728820655574153,-0.17170079684032186,0.3820543191116242
250,3.420513545914716,3.4453256067358744,2.9062614399062827,3.0846257569731876,-0.07187775724273107,1.0777612846145639,0.9935956734914132,0.9272323496626566,1.0334954420250786,1.1003455697746258,-0.9385015731784021,-0.2537669214356864,0.40050028155836703
251,3.2976214793299734,3.2264249579229816,2.9181314582750724,3.129340012793292,-0.08445964792057871,1.1001222383743987,0.9836443921789463,0.9295897207885377,1.054843321553534,1.0649848621577789,-0.8300772261690511,-0.1841963958385508,0.4359571717016168
252,3.355464082174293,3.427175845213652,2.9576151687269903,3.0575220828024237,-0.0747189741158989,1.0900633759974823,0.9954540915121382,0.8967043228649811,1.0268688100656902,1.088082146746626,-0.9464681487297764,-0.18584838244138108,0.37370323413987977
253,3.2453673028184875,3.3822349739809225,2.9208783234654447,3.1038431018196824,-0.09310086182674582,1.0952868341311388,0.9885142736716569,0.9352653603262275,1.0339865911659174,1.102942819778389,-0.9293028511421917,-0.21376312560779626,0.4149374409471793
254,3.2939908895915115,3.360584578323565,2.922423467679243,3.1539100967806304,-0.05400985987241935,1.096601260989285,0.9983230249080668,0.9240745009420653,1.0388326329401747,1.0471431787387921,-0.9547052442151318,-0.24811375515492645,0.4113852542884687
255,3.2486964910955347,3.3582773437383695,2.959890220407205,3.099083122111701,-0.09309923012496812,1.0981568883998853,1.0110325932256945,0.9054206383914843,1.0584229791321074,1.0604669782979919,-0.9438470086274922,-0.2016345724178349,0.4690025396879906
256,3.332720335005143,3.2069298506405453,2.9282357657498124,3.0865664817393177,-0.0981106068816405,1.0867964444994482,1.0011226183648734,0.93888222520403,1.0723723109479026,1.1228762469297549,-0.875319741547491,-0.1722128019982877,0.4401173221387524
257,3.3289083347315613,3.3163520081247015,2.9514706379860396,3.1120681975348514,-0.09051649167316983,1.0837217173178186,0.9826146938537982,0.8886587052342021,1.0298635022130875,1.0769888383912753,-0.9068582867521757,-0.16834363896974913,0.48136572581664716
258,3.3110600927207203,3.4715922938478085,2.9875327611738687,3.089065419433118,-0.08186439287755731,1.095429224353193,0.9936388102229786,0.9228826124896893,1.0671664984874043,1.0671405650016277,-0.9617783790407847,-0.24080831245088946,0.4749007147688652
259,3.3863672953762,3.310882977772545,2.958125732724432,3.0761701045247847,-0.07615453212521911,1.0937476817796057,0.9974183371616087,0.8900440282004236,1.0340995084326288,1.096823057432138,-0.9044839549693731,-0.17370030667453196,0.3992705601015181
260,3.310735960242039,3.2764341167486744,2.945237205806607,3.1240958551711917,-0.06560473430123534,1.0850627711393006,1.0108739589557547,0.91008840910589,1.0629710626713684,1.0807405377126218,-0.9367744326745352,-0.19196205548160697,0.42353468998262106
261,3.3380668382305045,3.2879374176703284,2.9488650901416,3.107987804402439,-0.08094820506887385,1.0959263575253704,1.0006336966755056,0.9035000943304179,1.0091970431181465,1.0757207518981797,-0.9303613875273136,-0.25009122600922873,0.40662421111387015
262,3.4018365873413896,3.4137157810269207,2.941769237839318,3.165419131838188,-0.0851431766050586,1.0950031461812573,0.9980404111943965,0.9294219787478792,0.9944481328524413,1.154271635953659,-0.9422023762036426,-0.22137092155820923,0.4326460864678435
263,3.300159378427871,3.2596248291807353,2.9284459998327357,3.0768572935550758,-0.07819755206140741,1.080470424446988,1.0002863733930565,0.9136440370905126,1.0618498062937365,1.109205219859622,-0.920479833937898,-0.22789519975260633,0.3872151508961259
264,3.395150269721419,3.345281892232663,2.9565537253474314,3.139225802550884,-0.08870230573661554,1.0802773318157624,0.9963512441816254,0.9062336284521108,1.0466631541705083,1.1170121430568,-0.9169867259638375,-0.1766696045999428,0.44655228073355313
265,3.4764218643251033,3.3951475818113455,2.884145847230001,3.14415621538236,-0.09311142168691759,1.0905703694390914,0.99873538384562,0.9350221638492628,1.0439077073687641,1.140213501679869,-0.9428606164302283,-0.20504941736380405,0.4443931502817743
266,3.3223387714484653,3.273375075288217,2.915818329254162,3.0921726389257094,-0.06323953258582814,1.0927179822921276,0.995771178410889,0.9271125231884447,1.0811597477776032,1.10845056354544,-0.9180375402858774,-0.2398403972469464,0.3829962388358019
267,3.3145325180919603,3.3674338534066486,2.896813273562712,3.109482377439848,-0.08454588255092238,1.0935008493437592,0.9968381381052199,0.9240383381043537,1.0293910685667005,1.0595424317025668,-0.9154964836203915,-0.17918351683123593,0.44163288980500176
268,3.357043588004685,3.308280705078621,2.9723527442449655,3.0944643146416144,-0.07648626000977045,1.091600341629846,0.9931512087901953,0.9050472996601987,1.023568588418189,1.066379183975107,-0.90729337254232,-0.2132437104646405,0.4461546980127038
269,3.3014882842682116,3.3223647933947102,2.958786995784889,3.090246527639745,-0.08182629813219983,1.0782201192579637,0.9968473587776479,0.9160167472311443,1.0668320324533618,1.065737143050434,-0.9023620647728169,-0.2470931951437711,0.46173465994989915
270,3.2487326688110296,3.2760921539196213,2.8911228692855326,3.096324903363609,-0.09341559228347601,1.0837345646205132,0.994796877065148,0.9406312173008304,1.069727269877953,1.0472835631866586,-0.8992150999115872,-0.22618060775555207,0.5072547241665958
271,3.3029054431344225,3.2240638477697634,2.9106326533713442,3.061575483550042,-0.06757865601986801,1.0827990750130259,0.9978157478822891,0.9369534381987985,1.0363959441923167,1.0878233513538715,-0.8816189426655854,-0.25349473455865845,0.4100924961470922
272,3.3992969383497447,3.298976871478558,2.956744591002554,3.072742113111145,-0.0817582329036722,1.0984928776587815,1.003551630608192,0.9029010086953925,1.0453494511291221,1.107441440008451,-0.9010188834311624,-0.2096862907757172,0.4086631057000135
273,3.3822472225528992,3.3843336053498043,2.923405820283232,3.153165661532246,-0.07495162885647604,1.0880744353068896,1.0018097165312303,0.9179703053006082,1.0021576287140888,1.150752576681887,-0.9642462741294712,-0.2823911093560872,0.3895228702715275
274,3.464398041743375,3.4185823769602215,2.9384857416099694,3.0476550690846995,-0.079372448516882,1.0905408455233352,1.0071780807940172,0.9235889763712838,1.0845015840837289,1.1810914818897364,-0.9964091191323964,-0.18492156223707884,0.4018062922803902
275,3.3363897560162674,3.2961859373022886,2.906945726566136,3.1120119339755883,-0.09515117264140201,1.103118678817187,1.0039390848353753,0.9035044187382967,1.0751569483335974,1.1136280077288845,-0.8910638965711877,-0.14455147683952602,0.41302713425760174
276,3.2775006784177707,3.3037992439051447,2.982341335912718,3.093532751279781,-0.07975001966855393,1.1024814303784711,0.9950327094586677,0.9085455357244346,1.0734714855166285,1.0826586857938671,-0.886320007724074,-0.21775716727699368,0.43995874513987454
277,3.347940814311096,3.372317091415414,2.975147445754386,3.031823089951785,-0.06464239884473087,1.0784718502376807,0.9894010518076007,0.9167592534252071,1.076618516340397,1.0725795722360236,-0.9519448541311392,-0.24860354819765437,0.4145514596233239
278,3.3293968539900534,3.289923538639123,2.9817619470986862,3.0361670816955573,-0.07063975701729752,1.0902644644352306,0.9939190568430208,0.9328086266663689,1.038781248447736,1.0858313243643134,-0.9242020117600561,-0.2650096900453403,0.42726171242656147
279,3.4180441960275623,3.3630475289911774,2.9925712707503243,3.0984526105535304,-0.08177085260627562,1.0848808068035343,0.9983114835504402,0.9055939558068854,1.0394892523602388,1.1134418296251516,-0.9134406132770799,-0.2594478772435433,0.3669700850599328
280,3.299082035630284,3.3641218020160686,2.942419143772961,3.1120787040780717,-0.07618646182400778,1.0923224840642187,0.9915959853250659,0.893987553387103,1.0385064237814778,1.0769052637077583,-0.9238491370490077,-0.24616403777066548,0.4554625597582055
281,3.3330131135341263,3.380189727309184,2.94312878448085,3.097638245935053,-0.07566829807136655,1.0948954117838938,1.0049754043179433,0.9183317655096008,1.03659846605156,1.0984533205938478,-0.9498296776054799,-0.2274923928232215,0.4251253520044551
282,3.2443268808667813,3.4627178190839865,2.951777269341853,3.0673098528563747,-0.09875749759091709,1.0975941660160027,1.0054933399041617,0.8961665506900206,1.0978592357929506,1.0901305732196869,-1.0074793833292703,-0.1907553283629167,0.4456425268755401
283,3.3992810403010454,3.4267157769824212,2.9021222429941522,3.133498689954043,-0.09535813373019086,1.0820581591926968,1.0027923790082276,0.918001178929784,1.0529389575924442,1.1431802049437114,-0.9434133126495243,-0.17736824023991526,0.43456981916659504
284,3.3426134187582277,3.381447759468244,2.9907992181706167,3.1380950392320837,-0.08646128102570985,1.0945152820603494,0.989077789136174,0.9104626332732005,1.014648265491762,1.1152224445016379,-0.9096505479154974,-0.24427938471994864,0.4530003593245575
285,3.3222034701099257,3.2881142683895264,2.918222861117476,3.116394536755049,-0.07262269423293159,1.0931705036159787,1.0071953198879746,0.9171829130770086,1.0858443551364703,1.054830928786827,-0.9027847620164293,-0.2263014876584629,0.418123889237531
286,3.3158927346760687,3.3296455751586236,2.9145405057949056,3.1143312621375805,-0.08370904186218629,1.0947241446608433,1.002004337253724,0.9442731526145571,1.0669159878597587,1.0819616911660461,-0.9257626342372354,-0.20564189586761958,0.45072022776113047
287,3.308370530722146,3.355695477287851,2.9328466760672343,3.1362280117239187,-0.10058677942717709,1.0857105777185416,0.989991712739848,0.9209557883599007,1.004258656736976,1.1061669960184002,-0.9099300869893538,-0.20005500879409033,0.42378000155496415
288,3.310700763974387,3.444195028853528,2.952648973967349,3.146157842914866,-0.08268872110406296,1.0944939961423321,0.988233822696594,0.9096861102495258,0.9942595097424558,1.1005957343811286,-0.9538086856579586,-0.1846560985254258,0.4562962580266853
289,3.4022847899126285,3.3043387661002224,2.9782501127191985,3.116368449232457,-0.08063731755660766,1.0986649144695884,1.0103427935720546,0.9128494570774962,1.041622987862666,1.132223611211401,-0.8900005940864832,-0.18959481647819723,0.42809745858754805
290,3.3644843376664926,3.2749290471166317,3.0096502766363415,3.0909703857565924,-0.10265885354881032,1.0866871533038662,0.9788491810591272,0.8959282842780597,1.0168170844296691,1.108996308339277,-0.8721038807700336,-0.20296034082318232,0.42977556382285265
291,3.350966050585553,3.3217660745485964,2.961615158024905,3.1180173176455783,-0.07785620031202731,1.090942679428086,1.0063634139200839,0.9084509277236251,1.0351880412761878,1.0943562017659085,-0.9174639936705278,-0.22186451991954703,0.4813161400147118
292,3.3179708970332635,3.299702197370269,2.939818431296207,3.1371291158728045,-0.07771829888570655,1.0870955371944786,0.9995844924068495,0.8902558342937884,1.0656664496157655,1.0998230874251804,-0.8984239104065859,-0.17247110444887948,0.426073683355374
293,3.4237644762938384,3.322662888996906,2.9375409957236074,3.086274874551287,-0.0714930120335033,1.0816408932301702,0.9947195425658487,0.9613086463627312,1.0363943003507758,1.117962256735542,-0.8930396843623268,-0.25298904213753315,0.3696397450718475
294,3.355745613485041,3.2314054708904285,2.928040920102051,3.0981122262703304,-0.08619503347678466,1.0909839705193352,0.9940552948005297,0.9091594511712197,1.0450421155609397,1.0910612998856375,-0.8360347342612802,-0.21564913977563538,0.4813956119330516
295,3.3974136564764716,3.4611570098932285,2.9690506002167147,3.123982882874581,-0.07546942971834941,1.0918683359364663,0.9900495538262342,0.9062063855345185,1.0314961780702925,1.1016295602699229,-0.9820249612188194,-0.19295982707600895,0.40761975986902416
296,3.375121158200156,3.318876407684189,2.924754175298892,3.042426319882519,-0.08672857051951521,1.0879661917915333,0.9924417248763985,0.9287127626320311,1.0523693697458194,1.1059191332585763,-0.9296202282586024,-0.197789626577412,0.41599099773096027
297,3.379144091944914,3.376517867804703,2.8866406949965815,3.1092941425461085,-0.08985350672003575,1.08206620858899,0.9759293372170835,0.9382572321503255,1.048736251536004,1.1180038345815089,-0.9204382096837211,-0.22226424228333475,0.4793059924827269
298,3.3529870588131,3.2977160347226566,2.932483055212977,3.115847319749286,-0.07761000770768371,1.0829689738794828,0.9858072141077951,0.9029729754669324,1.0548137426439903,1.0877676289615161,-0.9203874268249885,-0.19550036986839367,0.40304168892655057
299,3.2597026665042472,3.3027605663239155,2.972826244303661,3.1172835615789265,-0.07588997424131838,1.0926277649518499,0.9897276124387756,0.9002048210275396,1.0425640761324764,1.0339183272495154,-0.8938772909306328,-0.28960400469790193,0.42946831983943323
300,3.3572699340088326,3.3147923882508676,2.9227970502234197,3.0336796001587603,-0.07572978026190169,1.0852515889806968,0.9889135759462219,0.9376503996733131,1.082802715005918,1.092652467965325,-0.9150627146062432,-0.1832394990125043,0.4041160748506571
301,3.2984458583914065,3.3900219196825496,2.935162578760786,3.0961952641514205,-0.07923863982525237,1.0850941908595393,0.9984436398203811,0.9183003110234075,1.057696568713076,1.0824807091057689,-0.9494023057243004,-0.24621608223897787,0.4272169705286993
302,3.258433790969198,3.4610205051350316,2.8932834304645327,3.099742792618192,-0.06312316353300065,1.0863024570059732,1.011913028992511,0.9467623315542373,1.0330450182276196,1.0457548275980473,-1.0075465855454455,-0.18772913552867615,0.4440693412231731
303,3.310112236727291,3.34170419129968,2.929869498469341,3.0544602530173455,-0.07453189347243339,1.0819079154297886,1.0082133418118675,0.9115099441787381,1.0538044862116531,1.0589186391343788,-0.9322607599805663,-0.1873461002081148,0.43314502675278405
304,3.2971754428793,3.401358432551616,2.927675137980242,3.0903364592903624,-0.07280272096371002,1.0884573129607003,1.007343746066013,0.9119790227143473,1.0710878990787844,1.084211749329422,-0.9591771889837224,-0.2116570667854728,0.4506994254269784
305,3.334093945696591,3.3880845566167883,2.8626965635453856,3.137206102551616,-0.08557104084555928,1.0794986669410092,0.9960523698320413,0.943273522374236,1.0225652866835386,1.0449127672827074,-0.9318880773736432,-0.20009561551055954,0.42449897659666475
306,3.4030412759647306,3.3428441048952457,2.9950591089828635,3.0484127423910747,-0.08252179992613119,1.077748222503242,1.0021264299936798,0.8872976872525126,1.1010548230158221,1.1079597138922443,-0.9282720223036423,-0.21071457011737166,0.42444571510748136
307,3.404481838388391,3.3734810562014244,2.9611850638272132,3.098973168733236,-0.0880134563346201,1.0909482330670608,1.0100758312080815,0.9245224121867213,1.0544281211488706,1.1667263565896913,-0.9359097131821252,-0.2116115129425494,0.38893479457906566
308,3.3204450123312825,3.2984352138946234,2.930504631773956,3.10376261405984,-0.06322486994779386,1.088283126471645,0.9886510082933189,0.9327451233173623,1.0589154247646522,1.1043125500151978,-0.9073793871558913,-0.2552137801262084,0.3969145857961691
309,3.2850570469057447,3.2588981802886394,2.898170028932302,3.0798413927310824,-0.06649357761003309,1.0871239207673382,0.9951348388834983,0.9144337935083645,1.014884182126111,1.0494071490531758,-0.8930139968972937,-0.24284845914134323,0.422585244705963
310,3.328713263215546,3.4272832081564433,2.9954924625742017,3.0085164841436702,-0.07472964815412644,1.0974939894692881,0.9966747918612839,0.89859668717232,1.1255948387148893,1.089126310429637,-0.978837759375286,-0.24589438444772227,0.391661312399613
311,3.3476452489016078,3.357606777018173,2.9185167050742082,3.080029425839932,-0.08760335190823283,1.0904801873256704,0.9966086037621436,0.9162006729398304,1.0812103849452448,1.0987510454777218,-0.9186579694057981,-0.2224543450727337,0.4369598996358164
312,3.423922842887478,3.396554190570823,2.971774639343473,3.0820045715443114,-0.08081590713671985,1.0890403642721693,1.0074018397799462,0.9261818242297065,1.0112583823333507,1.1007642022111284,-0.9776938328409386,-0.19267294326778006,0.43545828129985126
313,3.4113908528595642,3.362726261185109,2.932898510221772,3.126755047905677,-0.09731310084914839,1.0966938513429016,0.9947390262736459,0.9039546481717908,1.046098952769985,1.1392580717882463,-0.909556308251053,-0.19162086814218773,0.4710330877190659
314,3.341841576707849,3.3944309117712024,2.9811603099652038,3.096941445248259,-0.08266831286154051,1.0899899237460575,0.9966455345444549,0.9192869532195004,1.0395386517185206,1.0635370592933793,-0.9450029273552927,-0.22711614708805195,0.4534310269519766
315,3.37976485690781,3.3447627866045395,2.896669944017555,3.055952485654892,-0.08055478262013277,1.0847408756656567,0.9914616587955192,0.9383318387372873,1.077465042791217,1.1212053066618326,-0.9207239317391636,-0.22620278958999956,0.38008825557666626
316,3.3246250101092385,3.4297095360407477,2.9477227331922866,3.1128752623696405,-0.07760311357169954,1.1002388420386588,0.9887631111324225,0.9206067961720296,1.0762452256325732,1.0808440509369226,-0.9402405793130871,-0.24680221706242694,0.4763516733847434
317,3.335949728111396,3.3296612312308724,2.967829374196884,3.048217762626627,-0.0955701113679433,1.0973713990882517,1.0030667417411974,0.9136332217444894,1.093961019574552,1.1338439202507384,-0.950189292650778,-0.21585272564986407,0.43218153624890465
318,3.3254144700067494,3.238068231328577,2.9503792392083112,3.1383039835733735,-0.07442112974379116,1.0889565947794055,0.9968983057013197,0.918571338685244,0.999764306613657,1.077610890074322,-0.8443524336901684,-0.24546183827305512,0.3931867346016541
319,3.404928794102923,3.319621168031667,2.9108506840165536,3.0771572144555774,-0.06994563274615645,1.085246131414331,1.0013618926593066,0.9108233739216729,1.0572064522430211,1.0835113479308005,-0.9647215374974752,-0.2312808747648123,0.42937293361667805
320,3.4078448727237234,3.452999786356683,2.923534258292795,3.1068619773412767,-0.08242392299858406,1.0904874285706303,1.0036716127724379,0.9107562054446436,1.094376628069971,1.0937185288612234,-0.9759381672751773,-0.20656807863043247,0.43336381944492963
321,3.507094040987459,3.3178063550104677,2.9484651587808592,3.0744326100629076,-0.08802014710562944,1.096894136570837,0.9956101984335518,0.9121881396166037,1.0513329074344513,1.1891466932623243,-0.9118854767869463,-0.16351249751240896,0.5027337347002921
322,3.2986416948413955,3.3074589951584503,2.93040048468609,3.1259944903471726,-0.09106725232537924,1.0918767061531898,0.9856421015012204,0.8953701334792611,1.0276105546061387,1.096141553445678,-0.9134211667042866,-0.19091748685190413,0.44727511350859267
323,3.3428705032889803,3.322016799149427,2.979182993242805,3.0792282050964634,-0.08942250038808741,1.0871065401910383,1.0107258276303197,0.9049037673605074,1.0722195225114222,1.0988624945019834,-0.9058561523169177,-0.20307060191470996,0.43430029757119054
324,3.3429404937624208,3.2681640612098306,2.876579484447586,3.0307673064167178,-0.0766775032489515,1.0950526578310713,0.9890685676839498,0.9408966135576389,1.0750012401314102,1.113403030387834,-0.9056918631964399,-0.23864065524396175,0.4542455923569624
325,3.28784507525678,3.2529507243896796,2.896358588237275,3.08724713637875,-0.0794128865681588,1.0856643720544568,1.0038069940587915,0.9274358167549356,1.0322737945978553,1.091054410048029,-0.9054327598986064,-0.2260478220922268,0.3969321539835483
326,3.3618101084271883,3.368914475611544,2.9721845477760733,3.0238642512571836,-0.08063762580942777,1.0969497981454521,0.9904703638311004,0.9207855722500699,1.08456267751395,1.120775859304076,-0.9396558701264957,-0.3119797863214044,0.4497268190471032
327,3.323165217868354,3.389579229678376,2.9911636056386874,3.1162624238269174,-0.08046579661590914,1.0833776501396342,0.997219415386532,0.8931481271033441,1.0543361939825584,1.061164550912479,-0.9667316065410512,-0.20645901488228358,0.43331903578933306
328,3.3743621200880884,3.3390808487649353,2.9330145644043824,3.1068588506779924,-0.08026882044016057,1.0900345034344967,0.9887759412171305,0.9074380575779254,1.061026297600113,1.0932002177924953,-0.8901076908633371,-0.20992482960160333,0.4364883242135477
329,3.38311095883149,3.3293175845096035,2.954833259273314,3.105441903531926,-0.08627374487253398,1.0903171417200443,1.0014892533058855,0.9185960541385039,1.0664680041909245,1.1061764587707879,-0.923105802442976,-0.17828023493601552,0.4791332524708201
330,3.367376961099414,3.310576206049761,2.9172410037794214,3.104204978010908,-0.08120274756911032,1.0943850971517366,0.9860319405200907,0.9321252822243521,1.023972613108599,1.0797923002394212,-0.8896803620223835,-0.21959466482168816,0.4684196474388297
331,3.467144259872794,3.2962201747485445,2.9856317241830173,3.1704921014245406,-0.08025950390504878,1.085325205173049,0.9926560205125347,0.9088063183765224,1.0020213035627084,1.1042708106851127,-0.9057300359495176,-0.20383425208254174,0.4035401424274921
332,3.3864968812980245,3.384058615075764,2.926593179284278,3.1062267794477485,-0.08019228893572214,1.0863140823480912,0.9978737145435005,0.9209283913216775,1.045146216733931,1.124128429271591,-0.9415683590638313,-0.1833844914880925,0.4102122827143537
333,3.2899962880199123,3.3077247498655264,2.9424850660084885,3.103715975702733,-0.06360439822739572,1.0938486922968587,0.9963928314633559,0.9148716390025573,0.9895469082097739,1.0666162605167044,-0.9128353608149367,-0.2301467381008463,0.3903502613454896
334,3.299089864825231,3.374698069250422,2.9424988475521823,3.0572209583765324,-0.08919616805800694,1.0940423941298856,0.9935120453065744,0.9104529970835917,1.0945297645101817,1.067212795464995,-0.9289552906819236,-0.21216885418735376,0.4002944152446687
335,3.318899680757659,3.3410886969873608,2.884950585411993,3.1205749186064384,-0.07674970862620632,1.079921168976525,0.9961395567616526,0.9328012289538009,1.0474555606065574,1.075600909073334,-0.9609372906048133,-0.22793238954521372,0.47173271013806206
336,3.32458935161902,3.392383820054228,2.8713645491986255,3.140463741490308,-0.0766214531640364,1.0901269126464832,0.9931914782178943,0.9363594932538237,1.0068365683262366,1.0587756311583976,-0.9236462901261816,-0.24152401437003218,0.4412004624291109
337,3.4013435824080216,3.3502316582737017,2.9929561777794214,3.1702411669462087,-0.08195581883214331,1.0918654962165395,0.9963896433613155,0.9105026244981137,1.0286468917317155,1.1239026828385692,-0.945603355387932,-0.2144214210016891,0.4454227054031161
338,3.346485038726073,3.278667858213061,2.9599916516053906,3.0570793263089855,-0.08092679333989343,1.0880252578868823,0.9892373372245603,0.9054706185406178,1.0148424047410691,1.0513956560641584,-0.864181998049929,-0.21427781447430777,0.38524541918245425
339,3.50905786235044,3.350894899504928,2.9470417409344334,3.1050020110362553,-0.08156238622070541,1.0888711167037575,1.0003976522672045,0.9422416926328656,1.0608089714433577,1.1727383895995207,-0.9211057556325747,-0.22663024239859916,0.3865314431457504
340,3.417238945417899,3.3632704969416762,2.8780805817672652,3.0526123771218616,-0.07862685702540784,1.0920821414194313,1.005039678601951,0.9220128295028929,1.1176668311021178,1.1411551540591498,-0.9200400127581105,-0.24673157997706088,0.47484880371890664
341,3.5108140147460856,3.322540147587057,2.9352780939041443,3.0598986914029163,-0.09116591663027382,1.0944427137431976,0.9886595591079559,0.9252714784571294,1.0655574069561689,1.184888575736149,-0.9052244617941301,-0.21849145138574383,0.46141834089631817
342,3.3575669621730224,3.322589479094061,2.9807742496012293,3.1417313757844005,-0.08883135750005489,1.0993452791690685,1.0021016538577947,0.8978825209050229,1.0249818780463,1.1287718723662616,-0.8967942909706748,-0.20858807859006048,0.45847009032209746
343,3.342178641332806,3.3501740818263444,2.922911475129204,3.181611008050856,-0.08084935460805875,1.1036267374292805,1.0050566589772616,0.9164096691389035,1.023337510179468,1.1164811423926169,-0.9095306619526583,-0.18464913928450688,0.40442244856547094
344,3.5107540249801263,3.2815645045663655,2.935577297710051,3.0921698447104826,-0.07076730748115603,1.0894095423668368,0.9944875117344828,0.8971954754082054,1.0793693256581065,1.138164752403954,-0.902757522382847,-0.21146338358790628,0.44087350339542314
345,3.3430578136754217,3.2862381899164017,2.9677901423595743,3.0756597103115597,-0.07455455374492995,1.0886618171822313,0.9918843117284795,0.887313751775973,1.0223536988181,1.1202826708375897,-0.9206338990209554,-0.22622667003307206,0.4457204852515289
346,3.3266185568458164,3.364632964007249,2.998262370024432,3.0894872901270047,-0.08914686062642259,1.0994597444841876,0.9919527451128082,0.9053432338512133,1.04872716814336,1.0991124019726763,-0.9534376742063889,-0.21568609854480128,0.4525243170665895
347,3.361312893896929,3.40717358089785,2.9386485191522898,3.1305002334505767,-0.07819925811039694,1.0941042463336907,0.9859636787726072,0.9177076929695882,1.03554095831859,1.115230601428669,-0.9456470357358197,-0.18209839900114783,0.3846605389417733
348,3.335186362680787,3.33356426624116,2.964065299989048,3.0897512029925807,-0.08794990624200931,1.0964967632010814,0.997046997668254,0.9135064433466229,1.0562346709933381,1.138092687257314,-0.9000792776238701,-0.21168876713854812,0.4373656020112632
349,3.368614569042224,3.2804337143823563,2.947082297914444,3.0796023285896617,-0.07630117703205219,1.0921731598464146,0.9974573746357629,0.8997980083772152,1.0224778178312133,1.1289205764287105,-0.9168347603665284,-0.22542099698318857,0.38380306747822934
350,3.3214399635174447,3.334755054444206,2.9401571834824116,3.112104745022772,-0.07480402611428492,1.0828740203004974,0.9982678365510286,0.9097461681946626,1.0677807190318078,1.0803485351059614,-0.9106894454548689,-0.23672709851381096,0.48509698166765336
351,3.3562393207310617,3.3097668442972332,2.95247974826571,3.0885304176663695,-0.08692934743858838,1.0906987962593795,1.001749828009707,0.8952162102582298,1.0288717687592666,1.1107380690009852,-0.9328600705940208,-0.20637888095543058,0.4542412425356672
352,3.413690803142173,3.3308079028836706,2.9205477523157324,3.071939607370508,-0.08370359903620224,1.086510236727486,1.0042597123541146,0.9135292182043595,1.076626361801032,1.1754161826391285,-0.9103134378309379,-0.2297771673753293,0.3980832312883628
353,3.28671102062062,3.328387891146953,2.9286941554673906,3.0639211035591023,-0.0753132463558977,1.0942666834396269,0.9901409803084846,0.9195484098277635,1.0313425290531035,1.094838183827568,-0.8923653549631887,-0.21929342633432589,0.3814578193924446
354,3.3065886950353054,3.3559595925356955,2.9793037054776104,3.0616278401573105,-0.08407812841924969,1.0889330529871297,0.9952056702884179,0.917436050706029,1.0685221878393723,1.0934196144245363,-0.932270502307339,-0.2088787774780076,0.4032292407189672
355,3.3825651916733586,3.39944787665888,2.977208155375562,3.0899373515337984,-0.07772337195493798,1.096018347665048,0.9886079604633371,0.9256084410392015,1.0364933000170256,1.114967934192657,-0.9388888448687596,-0.2620117472530107,0.4202891893713689
356,3.3396092742654773,3.30891283442017,2.9422849231272856,3.1260802276648354,-0.10646561353968256,1.0995655696773283,0.9984696105111945,0.9309062476391718,1.0728445951097774,1.1490009921729623,-0.8830743587930667,-0.19368644576898544,0.453672268847218
357,3.3187101542855797,3.310208413162101,2.9297268387355673,3.105975569574037,-0.0704368044710846,1.0928633426028318,1.0012646305692836,0.91954646723129,1.02055876682081,1.0843057733578025,-0.9517771503393305,-0.24667899157161877,0.37991060537728616
358,3.3855858048154595,3.3805348956945465,2.9317021540226147,3.0224952035880235,-0.08084500990298024,1.0900041294889262,0.9951340631026299,0.9109183424389343,1.0703724205063128,1.1288540291201026,-0.9292058833612584,-0.19399982535267837,0.41357922540894954
359,3.318548321879181,3.4094435979075346,2.9113461451210947,3.1735127433127506,-0.0827584963934334,1.0953511722071518,0.9974299823082222,0.9695636503786897,1.0093171237672067,1.0730194452115727,-0.9265663754700005,-0.18323201797510483,0.384637381501053
360,3.3537632443566454,3.3047102106764523,2.9164288123676156,3.0813541509471682,-0.07673836354161029,1.0885995732702503,0.9848304740326486,0.9033687529651107,1.0306186841914093,1.0806428706480644,-0.9076530812228134,-0.21056941701997434,0.38437815761058075
361,3.323920249359878,3.4563751053907783,2.955674209752689,3.089466605946441,-0.09684255493920746,1.0850495281248502,0.9937716164406176,0.9024917918708999,1.0782235336889276,1.1007681894412442,-0.9468925237974237,-0.20331216117642542,0.4714060222074733
362,3.29787443250465,3.342773899568912,2.9184778550993653,3.1214419479713893,-0.07958359260928892,1.0881544445013704,1.00499776569971,0.9280818072673287,1.0299439406470576,1.1178975319321847,-0.9493554301457587,-0.1843612569560679,0.4396683996359726
363,3.4023951930736067,3.3620122193773403,2.9423637665118316,3.098443025693515,-0.07712271009144758,1.0838762655419372,0.9840127180562557,0.8922404356262578,1.0692999328898691,1.0858488570571467,-0.9089319383531405,-0.1785927657604113,0.3940926003075311
