,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans
98,6.557063387232882,5.219871655042469,3.057927429642078,3.0790743048775018,1.339635893359135,-1.2948767729094133,-0.44354386489373265,0.18380742217967594,0.2823051528944971,0.3338303983016963,0.8338820248586385,0.9980142210661971,0.1669072018361109
99,6.566443704066332,5.302586293455785,3.0392479876994454,3.1349911827227053,1.3212878265871775,-1.3113769614700685,-0.4549559637949434,0.16319400496451356,0.22747543463339004,0.32876081906484644,0.892282604693471,0.9562923122680653,0.14867808206624583
100,6.582767629717186,5.382813395849644,3.0401010855067137,3.1186473905568937,1.3621010802349174,-1.3220436485170444,-0.43844184344856596,0.195518321649699,0.24632410697547769,0.3091028937466955,0.8362625206229037,0.9699805867373043,0.15048883959081089
101,6.630413159632217,5.560835343078422,3.0830210869282295,3.1475000014714043,1.3591257389623717,-1.3049553028437593,-0.41917181462136777,0.1867449409190587,0.23112785089937196,0.2700870881896743,0.8240595195582404,0.9492276853707531,0.1115877951364555
102,6.597614718167651,5.600949594468125,3.046132366934564,3.186748644041972,1.3625897125916933,-1.376034552510827,-0.46381095564660696,0.18328761887135592,0.23802123188915725,0.3204605129804514,0.8732099600310012,0.959114546603212,0.1251161550531084
103,6.305327322292573,5.418699722742421,3.0874588195825625,3.105535720018909,1.2939829989578664,-1.3679708649590083,-0.4554283712470204,0.17093932758472347,0.29060163226293145,0.31772298533244403,0.8090603511355523,0.9475061587720007,0.17216561992307725
104,6.238982132665482,5.1145457749423375,3.0522805323495623,3.1263997232798415,1.2815474473932806,-1.2785824903072356,-0.4795048459853121,0.16909591584906924,0.32903516171673575,0.33485182082518056,0.850117986234176,0.9650982921686957,0.18335273465168686
105,6.452901381676665,5.188280207055513,3.0712749701065882,3.1650710211753976,1.3272803982019572,-1.312835431574346,-0.4629656294095936,0.18504190365075984,0.2833507858773694,0.3457574034724661,0.845543445831281,0.9285920829914996,0.1824885362518903
106,6.307762620738959,5.056052586007711,3.08584801746073,3.066154750441915,1.308780542108152,-1.29044304899383,-0.4465677385410548,0.18681206770811482,0.31993056093362077,0.3439865299885281,0.8286204488949268,0.9780295439781863,0.16847992635651693
107,6.339920446822309,5.192681026063275,3.0488055108172416,3.183384199078358,1.3261341030020102,-1.2959848611693776,-0.4532869042657371,0.1723973205623476,0.33210289340432614,0.3348503746661486,0.8577116515846707,0.9474219425825011,0.160135062038045
108,6.319906878706894,5.123720202901384,3.0492151406776213,3.168959048079386,1.3534157381905818,-1.300152554765398,-0.43249333499953674,0.1706303904422757,0.31430252121450014,0.3908624578983947,0.8771927591741406,0.9308937792081124,0.13470930507496287
109,6.595468824861393,5.108878942687427,3.042342979737861,3.0931766525503552,1.3461237464528533,-1.2916336093550658,-0.47397269943245474,0.15927126748465448,0.29361296331581965,0.3482577240015569,0.89305537688466,0.9929692200471408,0.19422646275908415
110,6.570996995187192,5.123232864540226,3.027290018492127,3.096637797731391,1.3258651350016337,-1.2879041355019685,-0.44876895523963234,0.15524279854614675,0.2800742773879868,0.3297434935682165,0.8826392900444628,0.9706480594527054,0.18852496259579551
111,6.497850363918538,4.975933932071669,3.11643334429855,3.145805004700729,1.3357117897749098,-1.2875696136793005,-0.4680305938734322,0.17619585450970632,0.27271311489112965,0.38673170344685487,0.8069314837985014,0.9742105423803739,0.1649014353793764
112,6.506903198273363,5.1561470369458045,3.0654565159002067,3.1916241634261144,1.3292959648962306,-1.310897535797126,-0.47264485210780416,0.14832398657174084,0.2719297337369515,0.35555589510946034,0.8405812728008716,0.9193555127985386,0.17758470964581316
113,6.733693268976748,5.029976595005807,3.139304952349512,3.1437707616243626,1.3254878973443118,-1.3076814063510938,-0.46104303888210985,0.1510586714366098,0.22259626522140286,0.36237307343093633,0.8042192043096588,0.9426364517677732,0.20032651526350637
114,6.424354831458929,4.966352650158271,3.0897551685835194,3.2021371545856634,1.3084844009610646,-1.2605272101561347,-0.4401781466040745,0.176393165564616,0.26477732159053197,0.4037413046312921,0.8207721694024191,0.9105722313362719,0.1367558101399279
