,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
17,4.625146672802698,4.391387935433902,3.102884350229516,3.135659539888554,1.264432976211867,-1.2557626433543414,-0.48145042054595566,0.21501844387888455,0.34008983911816937,0.404254467311229,0.8232008444512048,0.9581263355811842,-0.44475572968281374,0.4479402578779307,0.20074199007851143,0.05391479914468085
18,4.642650638617879,4.304676478413316,3.113480447300157,3.17285568467212,1.2867963835289074,-1.239053058409174,-0.4673689563758257,0.18854748759539858,0.3005830353593162,0.41870062086423265,0.8004859999500703,0.9227264272987171,-0.5314156213957532,0.4288304128298981,0.2498477093201097,0.10602151705823643
19,4.597277380445157,4.438767011427247,3.104989090246681,3.1559320685570893,1.3065209507829758,-1.2799878798191104,-0.4814150129565162,0.20285981372752726,0.32016660346113535,0.38169981268171876,0.7743864611954323,0.933526027690899,-0.5372924831586985,0.4418402928734116,0.23939901600381946,0.06997625993751802
20,4.72762063360041,4.455557558287724,3.061933420991756,3.121844072537692,1.3090435352651473,-1.2683719289324875,-0.45326806781185985,0.16717499750488646,0.2969444117207361,0.3820873489505927,0.8340501501578844,0.9551607833416622,-0.509065316927132,0.4550416959883384,0.19770751760966387,0.1367515737365445
21,4.723444900039964,4.500103768016394,3.0483406903425436,3.140921690535903,1.2968698668654255,-1.2543271684414026,-0.4365396814702796,0.2093698788785414,0.3015334853604013,0.35597924067997033,0.8434083282453999,0.9209741623093313,-0.4653400318180126,0.4298673227449685,0.1435824798474336,0.07940307303687179
22,4.608579663864172,4.615164124687614,3.1355197836482986,3.149464670637321,1.2892123553211918,-1.2916723287513263,-0.47296634895028217,0.1943197257644759,0.3089152178454536,0.34848043853869703,0.8520753190091082,0.9600812228985923,-0.5531691522329578,0.419834166141069,0.2150485071272277,0.09125152611447068
23,4.729708536313044,4.465293358219797,3.116519779643056,3.0945904821141905,1.3029553784563155,-1.284506702194244,-0.4631590797726962,0.17940052151023633,0.2969445391806268,0.3731681476298838,0.805447491290243,0.9574199598372579,-0.4896857216281256,0.4775362374785025,0.2261056597224392,0.09399895122366257
24,4.6590539148276555,4.366372584044318,3.0701596652817615,3.0908604815654575,1.274320858772675,-1.2631444415678743,-0.4570892322408804,0.1981536447174509,0.2847904833604839,0.3714299948811601,0.828098297454631,0.9475413967943171,-0.49498071753697775,0.500240968244751,0.18771019776459463,0.0715976765333076
25,4.475551174200085,4.341469371044831,3.091251341511058,3.1818405869093795,1.2493171417033393,-1.2668242618111705,-0.4724174266961422,0.19806219877439615,0.30450449135962054,0.4105295398685355,0.8072013469347024,0.9426787532888206,-0.5103618942606736,0.44563796300748715,0.2280256185630373,0.11636344887267178
26,4.482955774921922,4.261841670810217,3.120068675475926,3.1258775637415206,1.2621395296920879,-1.2511766482166056,-0.4436604972730255,0.18352469863133275,0.3803711403560173,0.4212594508516989,0.8026464360925939,0.9685657835334719,-0.42491635547188533,0.43528851711588556,0.18612096765607158,0.14593548840196127
27,4.488183560000658,4.3407170978616385,3.1101844246969357,3.151959106534481,1.2052188544499,-1.2492493521397585,-0.4967966623664463,0.2047589358297105,0.36879298798408183,0.4167857087472429,0.8074427877866619,0.9437862603403538,-0.41211488266437674,0.47384208665675753,0.2385566316048736,0.09741514633104167
28,4.369001677594481,4.388474994720124,3.135924082056551,3.119555700434797,1.1839226546165744,-1.2352011478065785,-0.46896270044487554,0.17305231538431934,0.39859384764187716,0.38073388879459735,0.8051253292631496,0.9627353447511524,-0.3653193332630118,0.4097245658932968,0.25097902678032163,0.08807045908303916
29,4.458863452729391,4.402520081185499,3.0940197501249056,3.082535147272306,1.225681628602709,-1.2596078060902882,-0.4604573602690767,0.1637307039565892,0.3777736010136327,0.3883123291823853,0.8148160362162861,0.9925207806128235,-0.40841544108644245,0.4362118825866781,0.17845757775638874,0.1561251279905474
30,4.4362734888442095,4.540787962721932,3.102136466653429,3.1131919735173463,1.2188197271221064,-1.2655327376871073,-0.47299002348591374,0.23233073532221704,0.3857119726838338,0.37421970308101987,0.8330468256223915,0.9769653891303391,-0.4322208984524136,0.38097529963769733,0.2179203702141401,0.057659530283587
31,4.342980581788982,4.683092392664327,3.0167853180765043,3.1825592370221107,1.2141678981835515,-1.2922146454578198,-0.45399572696020113,0.1861935374419229,0.4163141790764305,0.351648299282828,0.8468482730841914,0.9285245747670825,-0.38993114312179933,0.40246090615146435,0.1903497686329336,0.08524489127289914
32,4.320719949188083,4.58895415823849,3.0903861269778723,3.1061969122377486,1.1649129918347092,-1.2940167303476624,-0.4735452568892319,0.18752598769595175,0.44768085342358716,0.3349309088650467,0.8397908577153617,0.9583097865723792,-0.3356052148071055,0.4764372087420347,0.22489469071765053,0.11101654127353974
33,4.4215833504903115,4.632925203782295,3.028597388297219,3.1327147476708888,1.2239786639571995,-1.2875638938245326,-0.39637277821520134,0.23749768121722514,0.4249306168846432,0.3167284831099828,0.8491726399480483,0.9472800560177916,-0.34728213019350873,0.47314704573569283,0.10505453852105603,0.025835129332640164
34,4.41198680644777,4.638979259671323,3.0455565228852954,3.135282217095968,1.2334442162837767,-1.329482813701683,-0.4602489150725855,0.18501964373198349,0.43071451072757233,0.3781473395993009,0.854666472697785,0.9595042132089963,-0.3895999172032521,0.4188138843065087,0.15370400782700144,0.058514253477129394
35,4.440948821091472,4.482911823921865,3.131059091569341,3.167828786672396,1.2259086149970053,-1.296173922080027,-0.4431086549151653,0.2086245967851199,0.40949852138877196,0.3641756381497769,0.8513710102839106,0.9306405451236515,-0.38831302168387516,0.42107551400273535,0.18262945293714022,0.07756250200210597
