"subj_code","block","stim_type","response","rt"
"RoqXsdd7kmV0","1","Incongruent",1,985
"RoqXsdd7kmV0","1","Congruent",1,658
"RoqXsdd7kmV0","1","Incongruent",1,618
"RoqXsdd7kmV0","1","Congruent",1,866
"RoqXsdd7kmV0","1","Incongruent",1,573
"RoqXsdd7kmV0","1","Congruent",1,545
"RoqXsdd7kmV0","1","Congruent",1,720
"RoqXsdd7kmV0","1","Incongruent",1,574
"RoqXsdd7kmV0","1","Congruent",1,468
"RoqXsdd7kmV0","1","Incongruent",1,508
"RoqXsdd7kmV0","1","Incongruent",1,595
"RoqXsdd7kmV0","1","Congruent",1,520
"RoqXsdd7kmV0","1","Congruent",1,534
"RoqXsdd7kmV0","1","Incongruent",1,574
"RoqXsdd7kmV0","1","Congruent",1,496
"RoqXsdd7kmV0","1","Incongruent",1,463
"RoqXsdd7kmV0","1","Congruent",1,463
"RoqXsdd7kmV0","1","Incongruent",1,525
"RoqXsdd7kmV0","1","Incongruent",1,474
"RoqXsdd7kmV0","1","Congruent",1,421
"RoqXsdd7kmV0","1","Incongruent",1,531
"RoqXsdd7kmV0","1","Congruent",1,459
"RoqXsdd7kmV0","1","Incongruent",1,496
"RoqXsdd7kmV0","1","Congruent",1,497
"RoqXsdd7kmV0","2","Congruent",1,484
"RoqXsdd7kmV0","2","Congruent",1,502
"RoqXsdd7kmV0","2","Incongruent",1,457
"RoqXsdd7kmV0","2","Incongruent",1,614
"RoqXsdd7kmV0","2","Incongruent",1,529
"RoqXsdd7kmV0","2","Incongruent",1,495
"RoqXsdd7kmV0","2","Congruent",1,473
"RoqXsdd7kmV0","2","Congruent",1,514
"RoqXsdd7kmV0","2","Congruent",1,484
"RoqXsdd7kmV0","2","Congruent",1,404
"RoqXsdd7kmV0","2","Incongruent",1,549
"RoqXsdd7kmV0","2","Incongruent",1,481
"RoqXsdd7kmV0","2","Incongruent",1,492
"RoqXsdd7kmV0","2","Congruent",1,452
"RoqXsdd7kmV0","2","Incongruent",1,490
"RoqXsdd7kmV0","2","Congruent",1,451
"RoqXsdd7kmV0","2","Incongruent",1,527
"RoqXsdd7kmV0","2","Incongruent",1,491
"RoqXsdd7kmV0","2","Congruent",1,545
"RoqXsdd7kmV0","2","Congruent",1,501
"RoqXsdd7kmV0","2","Incongruent",1,535
"RoqXsdd7kmV0","2","Congruent",1,440
"RoqXsdd7kmV0","2","Congruent",1,425
"RoqXsdd7kmV0","2","Incongruent",1,518
"RoqXsdd7kmV0","3","Incongruent",1,890
"RoqXsdd7kmV0","3","Congruent",1,543
"RoqXsdd7kmV0","3","Congruent",1,567
"RoqXsdd7kmV0","3","Incongruent",1,539
"RoqXsdd7kmV0","3","Congruent",1,471
"RoqXsdd7kmV0","3","Incongruent",1,553
"RoqXsdd7kmV0","3","Incongruent",1,508
"RoqXsdd7kmV0","3","Congruent",1,634
"RoqXsdd7kmV0","3","Congruent",1,441
"RoqXsdd7kmV0","3","Congruent",1,452
"RoqXsdd7kmV0","3","Incongruent",1,524
"RoqXsdd7kmV0","3","Incongruent",1,485
"RoqXsdd7kmV0","3","Congruent",1,448
"RoqXsdd7kmV0","3","Incongruent",1,497
"RoqXsdd7kmV0","3","Congruent",1,786
"RoqXsdd7kmV0","3","Incongruent",1,840
"RoqXsdd7kmV0","3","Incongruent",1,417
"RoqXsdd7kmV0","3","Incongruent",1,461
"RoqXsdd7kmV0","3","Congruent",1,437
"RoqXsdd7kmV0","3","Congruent",1,422
"RoqXsdd7kmV0","3","Incongruent",1,439
"RoqXsdd7kmV0","3","Congruent",1,478
"RoqXsdd7kmV0","3","Congruent",1,524
"RoqXsdd7kmV0","3","Incongruent",1,763
"RoqXsdd7kmV0","4","Incongruent",1,649
"RoqXsdd7kmV0","4","Congruent",1,738
"RoqXsdd7kmV0","4","Incongruent",1,494
"RoqXsdd7kmV0","4","Congruent",1,386
"RoqXsdd7kmV0","4","Congruent",1,377
"RoqXsdd7kmV0","4","Congruent",1,557
"RoqXsdd7kmV0","4","Incongruent",1,472
"RoqXsdd7kmV0","4","Incongruent",1,428
"RoqXsdd7kmV0","4","Congruent",1,392
"RoqXsdd7kmV0","4","Incongruent",1,561
"RoqXsdd7kmV0","4","Congruent",1,446
"RoqXsdd7kmV0","4","Incongruent",1,500
"RoqXsdd7kmV0","4","Congruent",1,466
"RoqXsdd7kmV0","4","Congruent",1,421
"RoqXsdd7kmV0","4","Incongruent",1,439
"RoqXsdd7kmV0","4","Incongruent",1,464
"RoqXsdd7kmV0","4","Congruent",1,513
"RoqXsdd7kmV0","4","Incongruent",1,504
"RoqXsdd7kmV0","4","Incongruent",1,911
"RoqXsdd7kmV0","4","Congruent",1,439
"RoqXsdd7kmV0","4","Incongruent",1,519
"RoqXsdd7kmV0","4","Incongruent",1,474
"RoqXsdd7kmV0","4","Congruent",1,417
"RoqXsdd7kmV0","4","Congruent",1,444
"5EZNV9BiS891","1","Incongruent",1,800
"5EZNV9BiS891","1","Congruent",1,621
"5EZNV9BiS891","1","Incongruent",1,632
"5EZNV9BiS891","1","Congruent",1,600
"5EZNV9BiS891","1","Congruent",1,530
"5EZNV9BiS891","1","Incongruent",1,733
"5EZNV9BiS891","1","Congruent",1,535
"5EZNV9BiS891","1","Incongruent",1,537
"5EZNV9BiS891","1","Congruent",1,523
"5EZNV9BiS891","1","Incongruent",1,599
"5EZNV9BiS891","1","Congruent",1,505
"5EZNV9BiS891","1","Incongruent",1,515
"5EZNV9BiS891","1","Incongruent",1,526
"5EZNV9BiS891","1","Congruent",1,507
"5EZNV9BiS891","1","Congruent",1,457
"5EZNV9BiS891","1","Incongruent",1,559
"5EZNV9BiS891","1","Congruent",1,489
"5EZNV9BiS891","1","Incongruent",1,586
"5EZNV9BiS891","1","Incongruent",1,602
"5EZNV9BiS891","1","Congruent",1,558
"5EZNV9BiS891","1","Incongruent",1,541
"5EZNV9BiS891","1","Congruent",1,575
"5EZNV9BiS891","1","Incongruent",1,551
"5EZNV9BiS891","1","Congruent",1,593
"5EZNV9BiS891","2","Congruent",1,585
"5EZNV9BiS891","2","Incongruent",1,564
"5EZNV9BiS891","2","Congruent",1,514
"5EZNV9BiS891","2","Incongruent",1,510
"5EZNV9BiS891","2","Congruent",1,524
"5EZNV9BiS891","2","Incongruent",1,570
"5EZNV9BiS891","2","Incongruent",1,579
"5EZNV9BiS891","2","Congruent",1,497
"5EZNV9BiS891","2","Congruent",1,466
"5EZNV9BiS891","2","Congruent",1,456
"5EZNV9BiS891","2","Incongruent",1,604
"5EZNV9BiS891","2","Incongruent",1,518
"5EZNV9BiS891","2","Congruent",1,322
"5EZNV9BiS891","2","Incongruent",0,340
"5EZNV9BiS891","2","Congruent",1,578
"5EZNV9BiS891","2","Incongruent",1,559
"5EZNV9BiS891","2","Incongruent",1,580
"5EZNV9BiS891","2","Incongruent",1,620
"5EZNV9BiS891","2","Congruent",1,560
"5EZNV9BiS891","2","Congruent",1,618
"5EZNV9BiS891","2","Incongruent",1,575
"5EZNV9BiS891","2","Incongruent",1,544
"5EZNV9BiS891","2","Congruent",1,558
"5EZNV9BiS891","2","Congruent",1,455
"5EZNV9BiS891","3","Congruent",1,475
"5EZNV9BiS891","3","Congruent",1,500
"5EZNV9BiS891","3","Incongruent",1,564
"5EZNV9BiS891","3","Incongruent",1,579
"5EZNV9BiS891","3","Congruent",1,509
"5EZNV9BiS891","3","Congruent",1,678
"5EZNV9BiS891","3","Incongruent",1,615
"5EZNV9BiS891","3","Incongruent",1,543
"5EZNV9BiS891","3","Congruent",1,654
"5EZNV9BiS891","3","Congruent",1,575
"5EZNV9BiS891","3","Incongruent",1,581
"5EZNV9BiS891","3","Incongruent",1,681
"5EZNV9BiS891","3","Congruent",1,453
"5EZNV9BiS891","3","Congruent",1,609
"5EZNV9BiS891","3","Incongruent",1,583
"5EZNV9BiS891","3","Incongruent",1,558
"5EZNV9BiS891","3","Incongruent",1,964
"5EZNV9BiS891","3","Congruent",1,1051
"5EZNV9BiS891","3","Congruent",1,532
"5EZNV9BiS891","3","Incongruent",1,816
"5EZNV9BiS891","3","Congruent",1,664
"5EZNV9BiS891","3","Incongruent",1,505
"5EZNV9BiS891","3","Incongruent",1,548
"5EZNV9BiS891","3","Congruent",1,416
"5EZNV9BiS891","4","Incongruent",1,597
"5EZNV9BiS891","4","Congruent",1,416
"5EZNV9BiS891","4","Congruent",1,543
"5EZNV9BiS891","4","Incongruent",1,542
"5EZNV9BiS891","4","Incongruent",1,869
"5EZNV9BiS891","4","Congruent",1,543
"5EZNV9BiS891","4","Congruent",1,595
"5EZNV9BiS891","4","Incongruent",1,1149
"5EZNV9BiS891","4","Incongruent",1,593
"5EZNV9BiS891","4","Congruent",1,739
"5EZNV9BiS891","4","Congruent",1,621
"5EZNV9BiS891","4","Incongruent",1,623
"5EZNV9BiS891","4","Congruent",1,530
"5EZNV9BiS891","4","Incongruent",1,558
"5EZNV9BiS891","4","Congruent",1,507
"5EZNV9BiS891","4","Incongruent",1,570
"5EZNV9BiS891","4","Congruent",1,578
"5EZNV9BiS891","4","Incongruent",1,513
"5EZNV9BiS891","4","Congruent",1,448
"5EZNV9BiS891","4","Incongruent",1,539
"5EZNV9BiS891","4","Incongruent",1,538
"5EZNV9BiS891","4","Congruent",1,832
"5EZNV9BiS891","4","Congruent",1,505
"5EZNV9BiS891","4","Incongruent",1,470
"KuYIhvTzHiS4","1","Incongruent",1,963
"KuYIhvTzHiS4","1","Incongruent",1,638
"KuYIhvTzHiS4","1","Congruent",1,535
"KuYIhvTzHiS4","1","Congruent",1,584
"KuYIhvTzHiS4","1","Congruent",1,632
"KuYIhvTzHiS4","1","Congruent",1,535
"KuYIhvTzHiS4","1","Incongruent",1,701
"KuYIhvTzHiS4","1","Incongruent",1,595
"KuYIhvTzHiS4","1","Congruent",1,719
"KuYIhvTzHiS4","1","Incongruent",1,633
"KuYIhvTzHiS4","1","Congruent",1,621
"KuYIhvTzHiS4","1","Incongruent",1,619
"KuYIhvTzHiS4","1","Congruent",1,519
"KuYIhvTzHiS4","1","Congruent",1,480
"KuYIhvTzHiS4","1","Incongruent",1,558
"KuYIhvTzHiS4","1","Incongruent",1,550
"KuYIhvTzHiS4","1","Incongruent",1,597
"KuYIhvTzHiS4","1","Congruent",1,760
"KuYIhvTzHiS4","1","Congruent",1,678
"KuYIhvTzHiS4","1","Incongruent",1,1054
"KuYIhvTzHiS4","1","Congruent",1,490
"KuYIhvTzHiS4","1","Incongruent",1,482
"KuYIhvTzHiS4","1","Congruent",1,556
"KuYIhvTzHiS4","1","Incongruent",1,1153
"KuYIhvTzHiS4","2","Incongruent",1,877
"KuYIhvTzHiS4","2","Incongruent",1,610
"KuYIhvTzHiS4","2","Congruent",1,638
"KuYIhvTzHiS4","2","Congruent",1,583
"KuYIhvTzHiS4","2","Incongruent",1,569
"KuYIhvTzHiS4","2","Incongruent",1,577
"KuYIhvTzHiS4","2","Congruent",1,442
"KuYIhvTzHiS4","2","Congruent",1,616
"KuYIhvTzHiS4","2","Congruent",1,461
"KuYIhvTzHiS4","2","Incongruent",1,594
"KuYIhvTzHiS4","2","Congruent",1,598
"KuYIhvTzHiS4","2","Incongruent",1,677
"KuYIhvTzHiS4","2","Incongruent",1,550
"KuYIhvTzHiS4","2","Incongruent",1,580
"KuYIhvTzHiS4","2","Congruent",1,458
"KuYIhvTzHiS4","2","Congruent",1,547
"KuYIhvTzHiS4","2","Congruent",1,512
"KuYIhvTzHiS4","2","Incongruent",1,576
"KuYIhvTzHiS4","2","Congruent",1,460
"KuYIhvTzHiS4","2","Incongruent",1,642
"KuYIhvTzHiS4","2","Congruent",1,408
"KuYIhvTzHiS4","2","Incongruent",1,541
"KuYIhvTzHiS4","2","Incongruent",1,496
"KuYIhvTzHiS4","2","Congruent",1,656
"KuYIhvTzHiS4","3","Congruent",1,787
"KuYIhvTzHiS4","3","Incongruent",1,701
"KuYIhvTzHiS4","3","Congruent",1,472
"KuYIhvTzHiS4","3","Incongruent",1,633
"KuYIhvTzHiS4","3","Incongruent",1,598
"KuYIhvTzHiS4","3","Incongruent",1,701
"KuYIhvTzHiS4","3","Congruent",1,513
"KuYIhvTzHiS4","3","Congruent",1,452
"KuYIhvTzHiS4","3","Congruent",1,426
"KuYIhvTzHiS4","3","Incongruent",1,427
"KuYIhvTzHiS4","3","Congruent",1,576
"KuYIhvTzHiS4","3","Incongruent",1,506
"KuYIhvTzHiS4","3","Incongruent",1,800
"KuYIhvTzHiS4","3","Congruent",1,564
"KuYIhvTzHiS4","3","Congruent",1,474
"KuYIhvTzHiS4","3","Incongruent",1,592
"KuYIhvTzHiS4","3","Incongruent",1,549
"KuYIhvTzHiS4","3","Congruent",1,556
"KuYIhvTzHiS4","3","Congruent",1,447
"KuYIhvTzHiS4","3","Incongruent",1,534
"KuYIhvTzHiS4","3","Congruent",1,417
"KuYIhvTzHiS4","3","Incongruent",1,526
"KuYIhvTzHiS4","3","Congruent",1,540
"KuYIhvTzHiS4","3","Incongruent",1,524
"KuYIhvTzHiS4","4","Congruent",1,712
"KuYIhvTzHiS4","4","Incongruent",1,619
"KuYIhvTzHiS4","4","Incongruent",1,517
"KuYIhvTzHiS4","4","Congruent",1,502
"KuYIhvTzHiS4","4","Congruent",1,454
"KuYIhvTzHiS4","4","Incongruent",1,631
"KuYIhvTzHiS4","4","Congruent",1,457
"KuYIhvTzHiS4","4","Incongruent",1,507
"KuYIhvTzHiS4","4","Congruent",1,508
"KuYIhvTzHiS4","4","Incongruent",1,735
"KuYIhvTzHiS4","4","Incongruent",1,512
"KuYIhvTzHiS4","4","Congruent",1,568
"KuYIhvTzHiS4","4","Incongruent",1,466
"KuYIhvTzHiS4","4","Incongruent",1,562
"KuYIhvTzHiS4","4","Congruent",1,437
"KuYIhvTzHiS4","4","Congruent",1,478
"KuYIhvTzHiS4","4","Congruent",1,617
"KuYIhvTzHiS4","4","Incongruent",1,629
"KuYIhvTzHiS4","4","Incongruent",1,509
"KuYIhvTzHiS4","4","Congruent",1,594
"KuYIhvTzHiS4","4","Congruent",1,586
"KuYIhvTzHiS4","4","Incongruent",1,527
"KuYIhvTzHiS4","4","Incongruent",1,557
"KuYIhvTzHiS4","4","Congruent",1,533
"CXO4MnXVq8wA","1","Incongruent",1,946
"CXO4MnXVq8wA","1","Incongruent",1,839
"CXO4MnXVq8wA","1","Congruent",1,608
"CXO4MnXVq8wA","1","Congruent",1,750
"CXO4MnXVq8wA","1","Congruent",1,514
"CXO4MnXVq8wA","1","Congruent",1,659
"CXO4MnXVq8wA","1","Incongruent",1,585
"CXO4MnXVq8wA","1","Incongruent",1,523
"CXO4MnXVq8wA","1","Congruent",1,517
"CXO4MnXVq8wA","1","Congruent",1,644
"CXO4MnXVq8wA","1","Incongruent",1,949
"CXO4MnXVq8wA","1","Incongruent",1,544
"CXO4MnXVq8wA","1","Incongruent",1,638
"CXO4MnXVq8wA","1","Incongruent",1,547
"CXO4MnXVq8wA","1","Congruent",1,505
"CXO4MnXVq8wA","1","Congruent",1,552
"CXO4MnXVq8wA","1","Congruent",1,542
"CXO4MnXVq8wA","1","Incongruent",1,500
"CXO4MnXVq8wA","1","Incongruent",1,494
"CXO4MnXVq8wA","1","Congruent",1,454
"CXO4MnXVq8wA","1","Congruent",1,385
"CXO4MnXVq8wA","1","Incongruent",1,534
"CXO4MnXVq8wA","1","Incongruent",1,644
"CXO4MnXVq8wA","1","Congruent",1,632
"CXO4MnXVq8wA","2","Incongruent",1,778
"CXO4MnXVq8wA","2","Incongruent",1,694
"CXO4MnXVq8wA","2","Congruent",1,826
"CXO4MnXVq8wA","2","Congruent",1,759
"CXO4MnXVq8wA","2","Congruent",1,853
"CXO4MnXVq8wA","2","Incongruent",1,647
"CXO4MnXVq8wA","2","Congruent",1,537
"CXO4MnXVq8wA","2","Incongruent",1,1146
"CXO4MnXVq8wA","2","Congruent",1,639
"CXO4MnXVq8wA","2","Incongruent",1,551
"CXO4MnXVq8wA","2","Congruent",1,581
"CXO4MnXVq8wA","2","Incongruent",1,686
"CXO4MnXVq8wA","2","Incongruent",1,571
"CXO4MnXVq8wA","2","Congruent",1,576
"CXO4MnXVq8wA","2","Congruent",1,695
"CXO4MnXVq8wA","2","Incongruent",1,855
"CXO4MnXVq8wA","2","Incongruent",1,593
"CXO4MnXVq8wA","2","Congruent",1,680
"CXO4MnXVq8wA","2","Congruent",1,599
"CXO4MnXVq8wA","2","Incongruent",1,612
"CXO4MnXVq8wA","2","Congruent",1,478
"CXO4MnXVq8wA","2","Congruent",1,699
"CXO4MnXVq8wA","2","Incongruent",1,451
"CXO4MnXVq8wA","2","Incongruent",1,525
"CXO4MnXVq8wA","3","Congruent",1,589
"CXO4MnXVq8wA","3","Incongruent",1,735
"CXO4MnXVq8wA","3","Incongruent",1,750
"CXO4MnXVq8wA","3","Congruent",1,627
"CXO4MnXVq8wA","3","Congruent",1,734
"CXO4MnXVq8wA","3","Incongruent",1,627
"CXO4MnXVq8wA","3","Congruent",1,615
"CXO4MnXVq8wA","3","Incongruent",1,714
"CXO4MnXVq8wA","3","Congruent",1,590
"CXO4MnXVq8wA","3","Incongruent",1,642
"CXO4MnXVq8wA","3","Congruent",1,590
"CXO4MnXVq8wA","3","Incongruent",1,753
"CXO4MnXVq8wA","3","Incongruent",1,675
"CXO4MnXVq8wA","3","Incongruent",1,994
"CXO4MnXVq8wA","3","Congruent",1,727
"CXO4MnXVq8wA","3","Congruent",1,616
"CXO4MnXVq8wA","3","Incongruent",1,646
"CXO4MnXVq8wA","3","Incongruent",0,NA
"CXO4MnXVq8wA","3","Congruent",1,601
"CXO4MnXVq8wA","3","Congruent",1,523
"CXO4MnXVq8wA","3","Incongruent",1,559
"CXO4MnXVq8wA","3","Congruent",1,437
"CXO4MnXVq8wA","3","Congruent",1,559
"CXO4MnXVq8wA","3","Incongruent",1,519
"CXO4MnXVq8wA","4","Incongruent",1,781
"CXO4MnXVq8wA","4","Incongruent",1,563
"CXO4MnXVq8wA","4","Congruent",1,610
"CXO4MnXVq8wA","4","Congruent",1,490
"CXO4MnXVq8wA","4","Congruent",1,422
"CXO4MnXVq8wA","4","Incongruent",1,557
"CXO4MnXVq8wA","4","Congruent",1,747
"CXO4MnXVq8wA","4","Incongruent",1,485
"CXO4MnXVq8wA","4","Congruent",1,514
"CXO4MnXVq8wA","4","Incongruent",1,563
"CXO4MnXVq8wA","4","Incongruent",1,733
"CXO4MnXVq8wA","4","Congruent",1,617
"CXO4MnXVq8wA","4","Congruent",1,552
"CXO4MnXVq8wA","4","Incongruent",1,754
"CXO4MnXVq8wA","4","Incongruent",1,1010
"CXO4MnXVq8wA","4","Congruent",0,NA
"CXO4MnXVq8wA","4","Congruent",1,574
"CXO4MnXVq8wA","4","Incongruent",1,624
"CXO4MnXVq8wA","4","Incongruent",1,577
"CXO4MnXVq8wA","4","Congruent",1,626
"CXO4MnXVq8wA","4","Congruent",1,585
"CXO4MnXVq8wA","4","Incongruent",1,770
"CXO4MnXVq8wA","4","Congruent",1,532
"CXO4MnXVq8wA","4","Incongruent",1,592
"bbeyDn0PUWuE","1","Incongruent",1,918
"bbeyDn0PUWuE","1","Incongruent",1,641
"bbeyDn0PUWuE","1","Congruent",1,477
"bbeyDn0PUWuE","1","Congruent",1,523
"bbeyDn0PUWuE","1","Congruent",1,496
"bbeyDn0PUWuE","1","Incongruent",1,523
"bbeyDn0PUWuE","1","Congruent",1,667
"bbeyDn0PUWuE","1","Incongruent",1,540
"bbeyDn0PUWuE","1","Incongruent",1,493
"bbeyDn0PUWuE","1","Congruent",1,775
"bbeyDn0PUWuE","1","Incongruent",1,588
"bbeyDn0PUWuE","1","Congruent",1,679
"bbeyDn0PUWuE","1","Congruent",1,441
"bbeyDn0PUWuE","1","Congruent",1,354
"bbeyDn0PUWuE","1","Incongruent",1,510
"bbeyDn0PUWuE","1","Incongruent",1,403
"bbeyDn0PUWuE","1","Congruent",1,426
"bbeyDn0PUWuE","1","Congruent",1,412
"bbeyDn0PUWuE","1","Incongruent",1,472
"bbeyDn0PUWuE","1","Incongruent",1,572
"bbeyDn0PUWuE","1","Congruent",1,440
"bbeyDn0PUWuE","1","Incongruent",1,860
"bbeyDn0PUWuE","1","Incongruent",1,462
"bbeyDn0PUWuE","1","Congruent",1,410
"bbeyDn0PUWuE","2","Incongruent",1,528
"bbeyDn0PUWuE","2","Congruent",1,428
"bbeyDn0PUWuE","2","Incongruent",1,645
"bbeyDn0PUWuE","2","Congruent",1,435
"bbeyDn0PUWuE","2","Congruent",1,683
"bbeyDn0PUWuE","2","Incongruent",1,489
"bbeyDn0PUWuE","2","Congruent",1,412
"bbeyDn0PUWuE","2","Incongruent",1,460
"bbeyDn0PUWuE","2","Congruent",1,361
"bbeyDn0PUWuE","2","Incongruent",1,504
"bbeyDn0PUWuE","2","Congruent",1,442
"bbeyDn0PUWuE","2","Incongruent",1,471
"bbeyDn0PUWuE","2","Congruent",1,458
"bbeyDn0PUWuE","2","Incongruent",1,565
"bbeyDn0PUWuE","2","Incongruent",1,535
"bbeyDn0PUWuE","2","Congruent",1,398
"bbeyDn0PUWuE","2","Incongruent",1,476
"bbeyDn0PUWuE","2","Incongruent",1,455
"bbeyDn0PUWuE","2","Congruent",1,626
"bbeyDn0PUWuE","2","Congruent",1,435
"bbeyDn0PUWuE","2","Incongruent",1,693
"bbeyDn0PUWuE","2","Congruent",1,526
"bbeyDn0PUWuE","2","Incongruent",1,520
"bbeyDn0PUWuE","2","Congruent",1,562
"bbeyDn0PUWuE","3","Congruent",1,524
"bbeyDn0PUWuE","3","Incongruent",1,546
"bbeyDn0PUWuE","3","Incongruent",1,506
"bbeyDn0PUWuE","3","Congruent",1,760
"bbeyDn0PUWuE","3","Congruent",1,493
"bbeyDn0PUWuE","3","Incongruent",1,495
"bbeyDn0PUWuE","3","Incongruent",1,533
"bbeyDn0PUWuE","3","Congruent",1,574
"bbeyDn0PUWuE","3","Incongruent",1,468
"bbeyDn0PUWuE","3","Congruent",1,385
"bbeyDn0PUWuE","3","Incongruent",1,460
"bbeyDn0PUWuE","3","Congruent",1,517
"bbeyDn0PUWuE","3","Incongruent",1,417
"bbeyDn0PUWuE","3","Congruent",1,399
"bbeyDn0PUWuE","3","Incongruent",1,448
"bbeyDn0PUWuE","3","Congruent",1,558
"bbeyDn0PUWuE","3","Incongruent",1,530
"bbeyDn0PUWuE","3","Congruent",1,411
"bbeyDn0PUWuE","3","Incongruent",1,392
"bbeyDn0PUWuE","3","Congruent",1,403
"bbeyDn0PUWuE","3","Incongruent",1,487
"bbeyDn0PUWuE","3","Congruent",1,372
"bbeyDn0PUWuE","3","Congruent",1,464
"bbeyDn0PUWuE","3","Incongruent",1,480
"bbeyDn0PUWuE","4","Incongruent",1,858
"bbeyDn0PUWuE","4","Congruent",1,507
"bbeyDn0PUWuE","4","Congruent",1,445
"bbeyDn0PUWuE","4","Incongruent",1,525
"bbeyDn0PUWuE","4","Congruent",1,439
"bbeyDn0PUWuE","4","Incongruent",1,481
"bbeyDn0PUWuE","4","Congruent",1,413
"bbeyDn0PUWuE","4","Incongruent",1,543
"bbeyDn0PUWuE","4","Congruent",1,389
"bbeyDn0PUWuE","4","Congruent",1,574
"bbeyDn0PUWuE","4","Incongruent",1,524
"bbeyDn0PUWuE","4","Incongruent",1,470
"bbeyDn0PUWuE","4","Congruent",1,443
"bbeyDn0PUWuE","4","Incongruent",1,525
"bbeyDn0PUWuE","4","Congruent",1,619
"bbeyDn0PUWuE","4","Incongruent",1,478
"bbeyDn0PUWuE","4","Incongruent",1,525
"bbeyDn0PUWuE","4","Incongruent",1,617
"bbeyDn0PUWuE","4","Congruent",1,410
"bbeyDn0PUWuE","4","Congruent",1,684
"bbeyDn0PUWuE","4","Congruent",1,425
"bbeyDn0PUWuE","4","Congruent",1,397
"bbeyDn0PUWuE","4","Incongruent",1,521
"bbeyDn0PUWuE","4","Incongruent",1,460
"wHWCAzQ700Ny","1","Congruent",0,NA
"wHWCAzQ700Ny","1","Congruent",1,732
"wHWCAzQ700Ny","1","Incongruent",1,802
"wHWCAzQ700Ny","1","Incongruent",1,555
"wHWCAzQ700Ny","1","Congruent",1,554
"wHWCAzQ700Ny","1","Congruent",1,524
"wHWCAzQ700Ny","1","Incongruent",1,712
"wHWCAzQ700Ny","1","Incongruent",1,527
"wHWCAzQ700Ny","1","Congruent",1,580
"wHWCAzQ700Ny","1","Incongruent",1,486
"wHWCAzQ700Ny","1","Incongruent",1,525
"wHWCAzQ700Ny","1","Congruent",1,528
"wHWCAzQ700Ny","1","Incongruent",1,498
"wHWCAzQ700Ny","1","Congruent",1,581
"wHWCAzQ700Ny","1","Incongruent",1,725
"wHWCAzQ700Ny","1","Congruent",1,509
"wHWCAzQ700Ny","1","Congruent",1,848
"wHWCAzQ700Ny","1","Incongruent",1,640
"wHWCAzQ700Ny","1","Congruent",1,610
"wHWCAzQ700Ny","1","Incongruent",1,862
"wHWCAzQ700Ny","1","Congruent",1,508
"wHWCAzQ700Ny","1","Incongruent",1,774
"wHWCAzQ700Ny","1","Congruent",1,508
"wHWCAzQ700Ny","1","Incongruent",1,515
"wHWCAzQ700Ny","2","Incongruent",1,604
"wHWCAzQ700Ny","2","Congruent",1,513
"wHWCAzQ700Ny","2","Congruent",1,433
"wHWCAzQ700Ny","2","Incongruent",1,522
"wHWCAzQ700Ny","2","Incongruent",1,416
"wHWCAzQ700Ny","2","Incongruent",1,505
"wHWCAzQ700Ny","2","Congruent",1,461
"wHWCAzQ700Ny","2","Congruent",1,400
"wHWCAzQ700Ny","2","Congruent",1,382
"wHWCAzQ700Ny","2","Congruent",1,410
"wHWCAzQ700Ny","2","Incongruent",1,829
"wHWCAzQ700Ny","2","Incongruent",1,506
"wHWCAzQ700Ny","2","Incongruent",1,481
"wHWCAzQ700Ny","2","Congruent",1,436
"wHWCAzQ700Ny","2","Incongruent",1,483
"wHWCAzQ700Ny","2","Congruent",1,511
"wHWCAzQ700Ny","2","Incongruent",1,531
"wHWCAzQ700Ny","2","Incongruent",1,478
"wHWCAzQ700Ny","2","Congruent",1,431
"wHWCAzQ700Ny","2","Congruent",1,600
"wHWCAzQ700Ny","2","Congruent",1,439
"wHWCAzQ700Ny","2","Incongruent",1,515
"wHWCAzQ700Ny","2","Incongruent",1,473
"wHWCAzQ700Ny","2","Congruent",0,405
"wHWCAzQ700Ny","3","Congruent",1,633
"wHWCAzQ700Ny","3","Incongruent",1,676
"wHWCAzQ700Ny","3","Congruent",1,388
"wHWCAzQ700Ny","3","Incongruent",1,612
"wHWCAzQ700Ny","3","Incongruent",1,550
"wHWCAzQ700Ny","3","Congruent",1,369
"wHWCAzQ700Ny","3","Congruent",1,520
"wHWCAzQ700Ny","3","Incongruent",1,452
"wHWCAzQ700Ny","3","Congruent",1,434
"wHWCAzQ700Ny","3","Incongruent",1,493
"wHWCAzQ700Ny","3","Congruent",1,445
"wHWCAzQ700Ny","3","Incongruent",1,480
"wHWCAzQ700Ny","3","Congruent",1,419
"wHWCAzQ700Ny","3","Incongruent",1,510
"wHWCAzQ700Ny","3","Congruent",1,520
"wHWCAzQ700Ny","3","Incongruent",1,463
"wHWCAzQ700Ny","3","Congruent",1,335
"wHWCAzQ700Ny","3","Congruent",1,444
"wHWCAzQ700Ny","3","Incongruent",1,603
"wHWCAzQ700Ny","3","Incongruent",1,495
"wHWCAzQ700Ny","3","Incongruent",1,478
"wHWCAzQ700Ny","3","Congruent",1,426
"wHWCAzQ700Ny","3","Congruent",1,420
"wHWCAzQ700Ny","3","Incongruent",1,511
"wHWCAzQ700Ny","4","Congruent",1,428
"wHWCAzQ700Ny","4","Incongruent",0,395
"wHWCAzQ700Ny","4","Congruent",1,435
