"subj_code","block","stim_type","response","rt"
"RoqXsdd7kmV0","1","Congruent",1,1064
"RoqXsdd7kmV0","1","Incongruent",1,1071
"RoqXsdd7kmV0","1","Congruent",1,948
"RoqXsdd7kmV0","1","Incongruent",1,1103
"RoqXsdd7kmV0","1","Congruent",1,929
"RoqXsdd7kmV0","1","Incongruent",1,917
"RoqXsdd7kmV0","1","Incongruent",1,1124
"RoqXsdd7kmV0","1","Congruent",1,821
"RoqXsdd7kmV0","1","Congruent",1,749
"RoqXsdd7kmV0","1","Incongruent",1,898
"RoqXsdd7kmV0","1","Incongruent",1,943
"RoqXsdd7kmV0","1","Congruent",1,790
"RoqXsdd7kmV0","1","Incongruent",1,1022
"RoqXsdd7kmV0","1","Congruent",1,1099
"RoqXsdd7kmV0","1","Incongruent",1,853
"RoqXsdd7kmV0","1","Incongruent",1,695
"RoqXsdd7kmV0","1","Congruent",1,752
"RoqXsdd7kmV0","1","Congruent",1,873
"RoqXsdd7kmV0","1","Congruent",1,676
"RoqXsdd7kmV0","1","Congruent",1,874
"RoqXsdd7kmV0","1","Congruent",1,973
"RoqXsdd7kmV0","1","Incongruent",1,944
"RoqXsdd7kmV0","1","Incongruent",1,998
"RoqXsdd7kmV0","1","Incongruent",1,1421
"RoqXsdd7kmV0","2","Congruent",1,1489
"RoqXsdd7kmV0","2","Congruent",1,727
"RoqXsdd7kmV0","2","Congruent",1,728
"RoqXsdd7kmV0","2","Congruent",1,776
"RoqXsdd7kmV0","2","Congruent",1,805
"RoqXsdd7kmV0","2","Incongruent",1,935
"RoqXsdd7kmV0","2","Incongruent",1,911
"RoqXsdd7kmV0","2","Incongruent",1,843
"RoqXsdd7kmV0","2","Congruent",1,825
"RoqXsdd7kmV0","2","Congruent",1,786
"RoqXsdd7kmV0","2","Incongruent",1,987
"RoqXsdd7kmV0","2","Incongruent",1,830
"RoqXsdd7kmV0","2","Congruent",1,710
"RoqXsdd7kmV0","2","Congruent",1,778
"RoqXsdd7kmV0","2","Incongruent",1,1152
"RoqXsdd7kmV0","2","Incongruent",1,906
"RoqXsdd7kmV0","2","Congruent",1,778
"RoqXsdd7kmV0","2","Congruent",1,894
"RoqXsdd7kmV0","2","Incongruent",1,900
"RoqXsdd7kmV0","2","Incongruent",1,978
"RoqXsdd7kmV0","2","Incongruent",1,781
"RoqXsdd7kmV0","2","Incongruent",1,770
"RoqXsdd7kmV0","2","Congruent",1,1177
"RoqXsdd7kmV0","2","Incongruent",1,1127
"RoqXsdd7kmV0","3","Congruent",1,1010
"RoqXsdd7kmV0","3","Incongruent",1,974
"RoqXsdd7kmV0","3","Congruent",1,841
"RoqXsdd7kmV0","3","Congruent",1,654
"RoqXsdd7kmV0","3","Congruent",1,724
"RoqXsdd7kmV0","3","Congruent",1,796
"RoqXsdd7kmV0","3","Incongruent",1,1129
"RoqXsdd7kmV0","3","Congruent",1,747
"RoqXsdd7kmV0","3","Incongruent",1,746
"RoqXsdd7kmV0","3","Incongruent",1,818
"RoqXsdd7kmV0","3","Congruent",1,859
"RoqXsdd7kmV0","3","Congruent",1,671
"RoqXsdd7kmV0","3","Incongruent",1,825
"RoqXsdd7kmV0","3","Congruent",1,681
"RoqXsdd7kmV0","3","Incongruent",1,710
"RoqXsdd7kmV0","3","Incongruent",1,927
"RoqXsdd7kmV0","3","Incongruent",1,722
"RoqXsdd7kmV0","3","Incongruent",1,784
"RoqXsdd7kmV0","3","Incongruent",1,867
"RoqXsdd7kmV0","3","Congruent",1,744
"RoqXsdd7kmV0","3","Congruent",1,897
"RoqXsdd7kmV0","3","Congruent",1,805
"RoqXsdd7kmV0","3","Incongruent",1,764
"RoqXsdd7kmV0","3","Incongruent",1,1115
"RoqXsdd7kmV0","4","Incongruent",1,967
"RoqXsdd7kmV0","4","Incongruent",1,737
"RoqXsdd7kmV0","4","Incongruent",1,671
"RoqXsdd7kmV0","4","Congruent",1,674
"RoqXsdd7kmV0","4","Congruent",1,1056
"RoqXsdd7kmV0","4","Congruent",1,816
"RoqXsdd7kmV0","4","Incongruent",1,782
"RoqXsdd7kmV0","4","Congruent",1,664
"RoqXsdd7kmV0","4","Incongruent",1,693
"RoqXsdd7kmV0","4","Incongruent",1,753
"RoqXsdd7kmV0","4","Incongruent",1,853
"RoqXsdd7kmV0","4","Incongruent",1,879
"RoqXsdd7kmV0","4","Congruent",1,680
"RoqXsdd7kmV0","4","Congruent",1,859
"RoqXsdd7kmV0","4","Incongruent",1,768
"RoqXsdd7kmV0","4","Congruent",1,825
"RoqXsdd7kmV0","4","Congruent",1,747
"RoqXsdd7kmV0","4","Congruent",1,721
"RoqXsdd7kmV0","4","Incongruent",1,814
"RoqXsdd7kmV0","4","Congruent",1,733
"RoqXsdd7kmV0","4","Congruent",1,711
"RoqXsdd7kmV0","4","Incongruent",1,765
"RoqXsdd7kmV0","4","Congruent",1,1031
"RoqXsdd7kmV0","4","Incongruent",1,777
"5EZNV9BiS891","1","Incongruent",1,1160
"5EZNV9BiS891","1","Congruent",1,886
"5EZNV9BiS891","1","Incongruent",1,1308
"5EZNV9BiS891","1","Incongruent",1,1291
"5EZNV9BiS891","1","Incongruent",1,1068
"5EZNV9BiS891","1","Congruent",1,1259
"5EZNV9BiS891","1","Congruent",1,1220
"5EZNV9BiS891","1","Congruent",1,1071
"5EZNV9BiS891","1","Congruent",1,1030
"5EZNV9BiS891","1","Incongruent",1,1048
"5EZNV9BiS891","1","Incongruent",1,925
"5EZNV9BiS891","1","Incongruent",1,1360
"5EZNV9BiS891","1","Congruent",1,1186
"5EZNV9BiS891","1","Incongruent",1,1022
"5EZNV9BiS891","1","Congruent",1,1041
"5EZNV9BiS891","1","Congruent",1,856
"5EZNV9BiS891","1","Incongruent",1,989
"5EZNV9BiS891","1","Congruent",1,1082
"5EZNV9BiS891","1","Congruent",1,1407
"5EZNV9BiS891","1","Incongruent",1,981
"5EZNV9BiS891","1","Congruent",0,1580
"5EZNV9BiS891","1","Incongruent",1,1410
"5EZNV9BiS891","1","Congruent",1,948
"5EZNV9BiS891","1","Incongruent",1,1245
"5EZNV9BiS891","2","Congruent",1,916
"5EZNV9BiS891","2","Incongruent",1,1009
"5EZNV9BiS891","2","Incongruent",1,855
"5EZNV9BiS891","2","Incongruent",1,847
"5EZNV9BiS891","2","Congruent",1,1122
"5EZNV9BiS891","2","Incongruent",1,1117
"5EZNV9BiS891","2","Incongruent",1,1372
"5EZNV9BiS891","2","Congruent",1,777
"5EZNV9BiS891","2","Congruent",1,854
"5EZNV9BiS891","2","Incongruent",1,954
"5EZNV9BiS891","2","Congruent",1,954
"5EZNV9BiS891","2","Congruent",1,667
"5EZNV9BiS891","2","Congruent",1,755
"5EZNV9BiS891","2","Incongruent",1,975
"5EZNV9BiS891","2","Congruent",1,728
"5EZNV9BiS891","2","Incongruent",1,703
"5EZNV9BiS891","2","Congruent",1,905
"5EZNV9BiS891","2","Congruent",1,629
"5EZNV9BiS891","2","Incongruent",1,638
"5EZNV9BiS891","2","Congruent",1,1010
"5EZNV9BiS891","2","Incongruent",1,1267
"5EZNV9BiS891","2","Incongruent",1,820
"5EZNV9BiS891","2","Incongruent",1,796
"5EZNV9BiS891","2","Congruent",1,772
"5EZNV9BiS891","3","Incongruent",1,898
"5EZNV9BiS891","3","Congruent",1,865
"5EZNV9BiS891","3","Incongruent",1,851
"5EZNV9BiS891","3","Congruent",1,648
"5EZNV9BiS891","3","Congruent",1,965
"5EZNV9BiS891","3","Congruent",1,611
"5EZNV9BiS891","3","Congruent",1,976
"5EZNV9BiS891","3","Congruent",0,638
"5EZNV9BiS891","3","Incongruent",1,1331
"5EZNV9BiS891","3","Congruent",1,858
"5EZNV9BiS891","3","Incongruent",1,782
"5EZNV9BiS891","3","Incongruent",1,1094
"5EZNV9BiS891","3","Incongruent",1,1068
"5EZNV9BiS891","3","Incongruent",1,919
"5EZNV9BiS891","3","Congruent",1,741
"5EZNV9BiS891","3","Congruent",1,611
"5EZNV9BiS891","3","Incongruent",1,1759
"5EZNV9BiS891","3","Incongruent",1,787
"5EZNV9BiS891","3","Congruent",1,537
"5EZNV9BiS891","3","Incongruent",1,1070
"5EZNV9BiS891","3","Congruent",1,681
"5EZNV9BiS891","3","Incongruent",1,1006
"5EZNV9BiS891","3","Congruent",1,963
"5EZNV9BiS891","3","Incongruent",1,696
"5EZNV9BiS891","4","Congruent",1,1211
"5EZNV9BiS891","4","Congruent",1,1233
"5EZNV9BiS891","4","Incongruent",1,1884
"5EZNV9BiS891","4","Incongruent",1,864
"5EZNV9BiS891","4","Congruent",1,808
"5EZNV9BiS891","4","Incongruent",1,846
"5EZNV9BiS891","4","Incongruent",1,2261
"5EZNV9BiS891","4","Congruent",1,1074
"5EZNV9BiS891","4","Congruent",1,1069
"5EZNV9BiS891","4","Congruent",1,804
"5EZNV9BiS891","4","Incongruent",1,835
"5EZNV9BiS891","4","Incongruent",1,955
"5EZNV9BiS891","4","Incongruent",1,972
"5EZNV9BiS891","4","Incongruent",1,1272
"5EZNV9BiS891","4","Incongruent",1,1471
"5EZNV9BiS891","4","Incongruent",1,744
"5EZNV9BiS891","4","Incongruent",1,1094
"5EZNV9BiS891","4","Congruent",1,931
"5EZNV9BiS891","4","Congruent",1,1034
"5EZNV9BiS891","4","Incongruent",1,887
"5EZNV9BiS891","4","Congruent",1,1408
"5EZNV9BiS891","4","Congruent",1,883
"5EZNV9BiS891","4","Congruent",1,730
"5EZNV9BiS891","4","Congruent",1,846
"KuYIhvTzHiS4","1","Incongruent",1,939
"KuYIhvTzHiS4","1","Incongruent",1,1212
"KuYIhvTzHiS4","1","Congruent",1,629
"KuYIhvTzHiS4","1","Incongruent",1,1046
"KuYIhvTzHiS4","1","Congruent",1,698
"KuYIhvTzHiS4","1","Congruent",1,624
"KuYIhvTzHiS4","1","Congruent",1,1255
"KuYIhvTzHiS4","1","Incongruent",1,1008
"KuYIhvTzHiS4","1","Congruent",1,589
"KuYIhvTzHiS4","1","Incongruent",1,745
"KuYIhvTzHiS4","1","Incongruent",1,1170
"KuYIhvTzHiS4","1","Congruent",1,892
"KuYIhvTzHiS4","1","Congruent",1,1102
"KuYIhvTzHiS4","1","Congruent",1,576
"KuYIhvTzHiS4","1","Incongruent",1,741
"KuYIhvTzHiS4","1","Incongruent",1,1056
"KuYIhvTzHiS4","1","Congruent",1,914
"KuYIhvTzHiS4","1","Congruent",1,715
"KuYIhvTzHiS4","1","Incongruent",1,784
"KuYIhvTzHiS4","1","Incongruent",1,1133
"KuYIhvTzHiS4","1","Incongruent",1,1086
"KuYIhvTzHiS4","1","Congruent",1,627
"KuYIhvTzHiS4","1","Congruent",1,1366
"KuYIhvTzHiS4","1","Incongruent",1,764
"KuYIhvTzHiS4","2","Incongruent",1,897
"KuYIhvTzHiS4","2","Congruent",1,817
"KuYIhvTzHiS4","2","Incongruent",1,1077
"KuYIhvTzHiS4","2","Incongruent",1,1341
"KuYIhvTzHiS4","2","Congruent",1,838
"KuYIhvTzHiS4","2","Incongruent",1,675
"KuYIhvTzHiS4","2","Incongruent",1,731
"KuYIhvTzHiS4","2","Congruent",1,1365
"KuYIhvTzHiS4","2","Congruent",1,638
"KuYIhvTzHiS4","2","Congruent",1,840
"KuYIhvTzHiS4","2","Congruent",1,535
"KuYIhvTzHiS4","2","Congruent",1,577
"KuYIhvTzHiS4","2","Congruent",1,706
"KuYIhvTzHiS4","2","Incongruent",1,1024
"KuYIhvTzHiS4","2","Congruent",1,646
"KuYIhvTzHiS4","2","Congruent",1,666
"KuYIhvTzHiS4","2","Incongruent",1,1132
"KuYIhvTzHiS4","2","Incongruent",1,1581
"KuYIhvTzHiS4","2","Incongruent",1,568
"KuYIhvTzHiS4","2","Incongruent",1,1190
"KuYIhvTzHiS4","2","Congruent",1,731
"KuYIhvTzHiS4","2","Congruent",1,767
"KuYIhvTzHiS4","2","Incongruent",1,521
"KuYIhvTzHiS4","2","Incongruent",1,931
"KuYIhvTzHiS4","3","Incongruent",1,992
"KuYIhvTzHiS4","3","Congruent",1,694
"KuYIhvTzHiS4","3","Congruent",1,811
"KuYIhvTzHiS4","3","Congruent",1,842
"KuYIhvTzHiS4","3","Congruent",1,609
"KuYIhvTzHiS4","3","Congruent",1,643
"KuYIhvTzHiS4","3","Incongruent",1,939
"KuYIhvTzHiS4","3","Congruent",1,618
"KuYIhvTzHiS4","3","Incongruent",1,888
"KuYIhvTzHiS4","3","Incongruent",1,945
"KuYIhvTzHiS4","3","Congruent",1,582
"KuYIhvTzHiS4","3","Incongruent",1,777
"KuYIhvTzHiS4","3","Incongruent",1,634
"KuYIhvTzHiS4","3","Incongruent",1,1021
"KuYIhvTzHiS4","3","Incongruent",1,881
"KuYIhvTzHiS4","3","Congruent",1,722
"KuYIhvTzHiS4","3","Congruent",1,748
"KuYIhvTzHiS4","3","Incongruent",1,1461
"KuYIhvTzHiS4","3","Incongruent",1,872
"KuYIhvTzHiS4","3","Incongruent",1,753
"KuYIhvTzHiS4","3","Incongruent",1,654
"KuYIhvTzHiS4","3","Congruent",1,637
"KuYIhvTzHiS4","3","Congruent",1,1302
"KuYIhvTzHiS4","3","Congruent",1,778
"KuYIhvTzHiS4","4","Congruent",1,844
"KuYIhvTzHiS4","4","Incongruent",1,767
"KuYIhvTzHiS4","4","Incongruent",1,780
"KuYIhvTzHiS4","4","Congruent",1,599
"KuYIhvTzHiS4","4","Incongruent",0,976
"KuYIhvTzHiS4","4","Congruent",1,600
"KuYIhvTzHiS4","4","Congruent",1,702
"KuYIhvTzHiS4","4","Incongruent",1,541
"KuYIhvTzHiS4","4","Congruent",1,415
"KuYIhvTzHiS4","4","Incongruent",1,622
"KuYIhvTzHiS4","4","Congruent",1,720
"KuYIhvTzHiS4","4","Incongruent",1,888
"KuYIhvTzHiS4","4","Incongruent",1,755
"KuYIhvTzHiS4","4","Incongruent",1,905
"KuYIhvTzHiS4","4","Congruent",1,603
"KuYIhvTzHiS4","4","Incongruent",1,705
"KuYIhvTzHiS4","4","Incongruent",0,685
"KuYIhvTzHiS4","4","Incongruent",1,1877
"KuYIhvTzHiS4","4","Incongruent",1,1167
"KuYIhvTzHiS4","4","Congruent",1,1162
"KuYIhvTzHiS4","4","Congruent",1,720
"KuYIhvTzHiS4","4","Congruent",1,866
"KuYIhvTzHiS4","4","Congruent",1,638
"KuYIhvTzHiS4","4","Congruent",1,796
"CXO4MnXVq8wA","1","Congruent",1,1512
"CXO4MnXVq8wA","1","Congruent",1,935
"CXO4MnXVq8wA","1","Incongruent",1,1571
"CXO4MnXVq8wA","1","Congruent",1,1064
"CXO4MnXVq8wA","1","Congruent",1,992
"CXO4MnXVq8wA","1","Congruent",1,1079
"CXO4MnXVq8wA","1","Incongruent",1,1710
"CXO4MnXVq8wA","1","Incongruent",1,2079
"CXO4MnXVq8wA","1","Congruent",1,753
"CXO4MnXVq8wA","1","Incongruent",1,1698
"CXO4MnXVq8wA","1","Congruent",1,1611
"CXO4MnXVq8wA","1","Incongruent",1,1223
"CXO4MnXVq8wA","1","Congruent",1,820
"CXO4MnXVq8wA","1","Incongruent",1,2692
"CXO4MnXVq8wA","1","Incongruent",1,1578
"CXO4MnXVq8wA","1","Incongruent",1,1633
"CXO4MnXVq8wA","1","Incongruent",1,1586
"CXO4MnXVq8wA","1","Incongruent",1,2239
"CXO4MnXVq8wA","1","Congruent",1,825
"CXO4MnXVq8wA","1","Incongruent",1,1286
"CXO4MnXVq8wA","1","Congruent",1,833
"CXO4MnXVq8wA","1","Congruent",1,2112
"CXO4MnXVq8wA","1","Congruent",1,1491
"CXO4MnXVq8wA","1","Incongruent",1,1745
"CXO4MnXVq8wA","2","Incongruent",1,1690
"CXO4MnXVq8wA","2","Incongruent",1,1047
"CXO4MnXVq8wA","2","Congruent",1,1135
"CXO4MnXVq8wA","2","Incongruent",1,2287
"CXO4MnXVq8wA","2","Congruent",1,871
"CXO4MnXVq8wA","2","Incongruent",1,1695
"CXO4MnXVq8wA","2","Incongruent",1,1004
"CXO4MnXVq8wA","2","Incongruent",1,845
"CXO4MnXVq8wA","2","Incongruent",1,1654
"CXO4MnXVq8wA","2","Congruent",1,873
"CXO4MnXVq8wA","2","Congruent",1,808
"CXO4MnXVq8wA","2","Incongruent",1,1024
"CXO4MnXVq8wA","2","Incongruent",1,1102
"CXO4MnXVq8wA","2","Congruent",1,1084
"CXO4MnXVq8wA","2","Incongruent",1,1972
"CXO4MnXVq8wA","2","Incongruent",1,1873
"CXO4MnXVq8wA","2","Congruent",1,674
"CXO4MnXVq8wA","2","Incongruent",1,1479
"CXO4MnXVq8wA","2","Congruent",1,1381
"CXO4MnXVq8wA","2","Congruent",1,678
"CXO4MnXVq8wA","2","Congruent",1,1321
"CXO4MnXVq8wA","2","Congruent",1,643
"CXO4MnXVq8wA","2","Congruent",1,2672
"CXO4MnXVq8wA","2","Congruent",1,1067
"CXO4MnXVq8wA","3","Congruent",1,1274
"CXO4MnXVq8wA","3","Congruent",1,1375
"CXO4MnXVq8wA","3","Incongruent",0,NA
"CXO4MnXVq8wA","3","Incongruent",0,102
"CXO4MnXVq8wA","3","Incongruent",1,1549
"CXO4MnXVq8wA","3","Incongruent",1,1288
"CXO4MnXVq8wA","3","Incongruent",0,1122
"CXO4MnXVq8wA","3","Congruent",1,2401
"CXO4MnXVq8wA","3","Incongruent",1,1642
"CXO4MnXVq8wA","3","Incongruent",1,2088
"CXO4MnXVq8wA","3","Incongruent",1,1142
"CXO4MnXVq8wA","3","Incongruent",1,1108
"CXO4MnXVq8wA","3","Congruent",1,1065
"CXO4MnXVq8wA","3","Congruent",1,798
"CXO4MnXVq8wA","3","Congruent",1,735
"CXO4MnXVq8wA","3","Congruent",1,1089
"CXO4MnXVq8wA","3","Congruent",1,602
"CXO4MnXVq8wA","3","Incongruent",1,1040
"CXO4MnXVq8wA","3","Congruent",1,2217
"CXO4MnXVq8wA","3","Congruent",1,1791
"CXO4MnXVq8wA","3","Congruent",1,903
"CXO4MnXVq8wA","3","Congruent",1,782
"CXO4MnXVq8wA","3","Incongruent",1,2304
"CXO4MnXVq8wA","3","Incongruent",1,1551
"CXO4MnXVq8wA","4","Incongruent",1,2808
"CXO4MnXVq8wA","4","Congruent",1,589
"CXO4MnXVq8wA","4","Incongruent",0,930
"CXO4MnXVq8wA","4","Incongruent",1,1815
"CXO4MnXVq8wA","4","Incongruent",1,1583
"CXO4MnXVq8wA","4","Congruent",1,831
"CXO4MnXVq8wA","4","Congruent",1,875
"CXO4MnXVq8wA","4","Incongruent",1,1298
"CXO4MnXVq8wA","4","Congruent",1,1419
"CXO4MnXVq8wA","4","Incongruent",1,1469
"CXO4MnXVq8wA","4","Incongruent",1,1071
"CXO4MnXVq8wA","4","Incongruent",1,1466
"CXO4MnXVq8wA","4","Incongruent",1,1650
"CXO4MnXVq8wA","4","Congruent",1,982
"CXO4MnXVq8wA","4","Congruent",1,1403
"CXO4MnXVq8wA","4","Congruent",1,706
"CXO4MnXVq8wA","4","Congruent",1,621
"CXO4MnXVq8wA","4","Congruent",1,846
"CXO4MnXVq8wA","4","Incongruent",1,2843
"CXO4MnXVq8wA","4","Incongruent",1,1066
"CXO4MnXVq8wA","4","Congruent",1,828
"CXO4MnXVq8wA","4","Congruent",1,1032
"CXO4MnXVq8wA","4","Congruent",1,1637
"CXO4MnXVq8wA","4","Incongruent",1,903
"bbeyDn0PUWuE","1","Congruent",1,1141
"bbeyDn0PUWuE","1","Incongruent",1,1085
"bbeyDn0PUWuE","1","Congruent",1,1299
"bbeyDn0PUWuE","1","Congruent",1,799
"bbeyDn0PUWuE","1","Congruent",1,886
"bbeyDn0PUWuE","1","Congruent",1,1083
"bbeyDn0PUWuE","1","Incongruent",1,977
"bbeyDn0PUWuE","1","Incongruent",1,1035
"bbeyDn0PUWuE","1","Congruent",1,892
"bbeyDn0PUWuE","1","Congruent",1,789
"bbeyDn0PUWuE","1","Incongruent",1,812
"bbeyDn0PUWuE","1","Incongruent",1,969
"bbeyDn0PUWuE","1","Congruent",1,963
"bbeyDn0PUWuE","1","Incongruent",1,905
"bbeyDn0PUWuE","1","Incongruent",1,1007
"bbeyDn0PUWuE","1","Congruent",1,734
"bbeyDn0PUWuE","1","Congruent",1,875
"bbeyDn0PUWuE","1","Incongruent",1,831
"bbeyDn0PUWuE","1","Incongruent",1,1103
"bbeyDn0PUWuE","1","Congruent",1,782
"bbeyDn0PUWuE","1","Incongruent",1,1034
"bbeyDn0PUWuE","1","Incongruent",0,1229
"bbeyDn0PUWuE","1","Incongruent",1,1660
"bbeyDn0PUWuE","1","Congruent",1,1091
"bbeyDn0PUWuE","2","Incongruent",1,1410
"bbeyDn0PUWuE","2","Congruent",1,880
"bbeyDn0PUWuE","2","Incongruent",1,965
"bbeyDn0PUWuE","2","Congruent",1,952
"bbeyDn0PUWuE","2","Incongruent",1,912
"bbeyDn0PUWuE","2","Incongruent",1,1055
"bbeyDn0PUWuE","2","Incongruent",1,1199
"bbeyDn0PUWuE","2","Incongruent",1,1043
"bbeyDn0PUWuE","2","Congruent",1,1072
"bbeyDn0PUWuE","2","Congruent",1,1164
"bbeyDn0PUWuE","2","Congruent",1,932
"bbeyDn0PUWuE","2","Congruent",1,991
"bbeyDn0PUWuE","2","Incongruent",1,1009
"bbeyDn0PUWuE","2","Incongruent",1,932
"bbeyDn0PUWuE","2","Incongruent",1,819
"bbeyDn0PUWuE","2","Congruent",1,1292
"bbeyDn0PUWuE","2","Incongruent",1,1231
"bbeyDn0PUWuE","2","Congruent",1,1004
"bbeyDn0PUWuE","2","Congruent",1,759
"bbeyDn0PUWuE","2","Congruent",1,782
"bbeyDn0PUWuE","2","Incongruent",1,1300
"bbeyDn0PUWuE","2","Congruent",1,827
"bbeyDn0PUWuE","2","Congruent",1,768
"bbeyDn0PUWuE","2","Incongruent",1,1269
"bbeyDn0PUWuE","3","Incongruent",1,1164
"bbeyDn0PUWuE","3","Incongruent",1,1065
"bbeyDn0PUWuE","3","Congruent",1,846
"bbeyDn0PUWuE","3","Congruent",1,815
"bbeyDn0PUWuE","3","Incongruent",1,1131
"bbeyDn0PUWuE","3","Congruent",1,1119
"bbeyDn0PUWuE","3","Congruent",1,749
"bbeyDn0PUWuE","3","Incongruent",1,829
"bbeyDn0PUWuE","3","Incongruent",1,1150
"bbeyDn0PUWuE","3","Congruent",1,1297
"bbeyDn0PUWuE","3","Congruent",1,769
"bbeyDn0PUWuE","3","Incongruent",1,768
"bbeyDn0PUWuE","3","Congruent",1,729
"bbeyDn0PUWuE","3","Congruent",1,845
"bbeyDn0PUWuE","3","Congruent",1,1205
"bbeyDn0PUWuE","3","Incongruent",1,1464
"bbeyDn0PUWuE","3","Congruent",1,933
"bbeyDn0PUWuE","3","Incongruent",1,824
"bbeyDn0PUWuE","3","Congruent",1,777
"bbeyDn0PUWuE","3","Incongruent",1,1196
"bbeyDn0PUWuE","3","Incongruent",1,1332
"bbeyDn0PUWuE","3","Incongruent",1,1242
"bbeyDn0PUWuE","3","Congruent",1,947
"bbeyDn0PUWuE","3","Incongruent",1,1291
"bbeyDn0PUWuE","4","Congruent",1,1089
"bbeyDn0PUWuE","4","Incongruent",1,911
"bbeyDn0PUWuE","4","Congruent",1,789
"bbeyDn0PUWuE","4","Congruent",1,1058
"bbeyDn0PUWuE","4","Incongruent",1,864
"bbeyDn0PUWuE","4","Incongruent",1,982
"bbeyDn0PUWuE","4","Incongruent",1,1036
"bbeyDn0PUWuE","4","Congruent",1,1088
"bbeyDn0PUWuE","4","Congruent",1,961
"bbeyDn0PUWuE","4","Incongruent",1,1085
"bbeyDn0PUWuE","4","Incongruent",1,730
"bbeyDn0PUWuE","4","Congruent",1,704
"bbeyDn0PUWuE","4","Congruent",1,864
"bbeyDn0PUWuE","4","Congruent",1,738
"bbeyDn0PUWuE","4","Congruent",1,956
"bbeyDn0PUWuE","4","Congruent",1,518
"bbeyDn0PUWuE","4","Incongruent",1,977
"bbeyDn0PUWuE","4","Incongruent",1,702
"bbeyDn0PUWuE","4","Congruent",1,574
"bbeyDn0PUWuE","4","Congruent",1,675
"bbeyDn0PUWuE","4","Incongruent",1,935
"bbeyDn0PUWuE","4","Incongruent",1,1291
"bbeyDn0PUWuE","4","Incongruent",1,759
"bbeyDn0PUWuE","4","Incongruent",1,737
"wHWCAzQ700Ny","1","Congruent",1,1378
"wHWCAzQ700Ny","1","Incongruent",1,1794
"wHWCAzQ700Ny","1","Incongruent",1,1613
"wHWCAzQ700Ny","1","Congruent",1,1494
"wHWCAzQ700Ny","1","Congruent",1,963
"wHWCAzQ700Ny","1","Congruent",1,1456
"wHWCAzQ700Ny","1","Incongruent",1,1825
"wHWCAzQ700Ny","1","Congruent",1,921
"wHWCAzQ700Ny","1","Congruent",1,698
"wHWCAzQ700Ny","1","Incongruent",1,1093
"wHWCAzQ700Ny","1","Incongruent",1,802
"wHWCAzQ700Ny","1","Incongruent",1,1403
"wHWCAzQ700Ny","1","Congruent",1,1112
"wHWCAzQ700Ny","1","Congruent",1,1120
"wHWCAzQ700Ny","1","Incongruent",1,1689
"wHWCAzQ700Ny","1","Incongruent",1,1333
"wHWCAzQ700Ny","1","Incongruent",1,909
"wHWCAzQ700Ny","1","Incongruent",1,1106
"wHWCAzQ700Ny","1","Incongruent",1,1010
"wHWCAzQ700Ny","1","Congruent",1,830
"wHWCAzQ700Ny","1","Congruent",1,970
"wHWCAzQ700Ny","1","Incongruent",1,1476
"wHWCAzQ700Ny","1","Congruent",1,1393
"wHWCAzQ700Ny","1","Congruent",1,1313
"wHWCAzQ700Ny","2","Congruent",1,2021
"wHWCAzQ700Ny","2","Incongruent",1,1983
"wHWCAzQ700Ny","2","Incongruent",1,1001
"wHWCAzQ700Ny","2","Congruent",1,917
"wHWCAzQ700Ny","2","Congruent",1,944
"wHWCAzQ700Ny","2","Incongruent",1,873
"wHWCAzQ700Ny","2","Congruent",1,1232
"wHWCAzQ700Ny","2","Congruent",1,777
"wHWCAzQ700Ny","2","Congruent",1,1213
"wHWCAzQ700Ny","2","Incongruent",1,1892
"wHWCAzQ700Ny","2","Congruent",1,888
"wHWCAzQ700Ny","2","Congruent",1,1282
"wHWCAzQ700Ny","2","Incongruent",1,808
"wHWCAzQ700Ny","2","Congruent",1,939
"wHWCAzQ700Ny","2","Incongruent",1,1474
"wHWCAzQ700Ny","2","Incongruent",1,1026
"wHWCAzQ700Ny","2","Incongruent",1,873
"wHWCAzQ700Ny","2","Congruent",1,1062
"wHWCAzQ700Ny","2","Incongruent",1,954
"wHWCAzQ700Ny","2","Congruent",1,1019
"wHWCAzQ700Ny","2","Congruent",1,834
"wHWCAzQ700Ny","2","Incongruent",1,1200
"wHWCAzQ700Ny","2","Incongruent",1,808
"wHWCAzQ700Ny","2","Incongruent",1,1247
"wHWCAzQ700Ny","3","Congruent",1,1107
"wHWCAzQ700Ny","3","Congruent",1,863
"wHWCAzQ700Ny","3","Incongruent",1,1635
"wHWCAzQ700Ny","3","Congruent",1,973
"wHWCAzQ700Ny","3","Congruent",1,1071
"wHWCAzQ700Ny","3","Congruent",1,925
"wHWCAzQ700Ny","3","Congruent",1,688
"wHWCAzQ700Ny","3","Incongruent",1,1186
"wHWCAzQ700Ny","3","Congruent",1,1033
"wHWCAzQ700Ny","3","Incongruent",1,1210
"wHWCAzQ700Ny","3","Congruent",1,679
"wHWCAzQ700Ny","3","Incongruent",1,1142
"wHWCAzQ700Ny","3","Incongruent",1,906
"wHWCAzQ700Ny","3","Incongruent",1,1161
"wHWCAzQ700Ny","3","Congruent",1,883
"wHWCAzQ700Ny","3","Incongruent",1,1062
"wHWCAzQ700Ny","3","Incongruent",1,947
"wHWCAzQ700Ny","3","Congruent",1,873
