,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(2).8LhlcQz7sD9E,0.31842757738932426,0.02810836908394736,0.25829377041848856,0.3003384536288125,0.3200984207986224,0.3382811137072099,0.36709153826431856,0.001305392101919182
t_subj(2).8Ym9I2KtvcUQ,0.26192814108089757,0.022432246098250043,0.213829360007314,0.24867658011940877,0.2638551685402976,0.277324529543699,0.29780601731877254,0.0008235100476384954
t_subj(2).8jdRn0wiVZIJ,0.3444975752548121,0.023934516276949303,0.29336492282377846,0.32907943016248126,0.3467189327419656,0.3616116207681224,0.3863177521380629,0.0013720930708205797
t_subj(2).8q2Uy2Q70plH,0.3480088378397844,0.025752967228413182,0.2874050965580906,0.33255794609565614,0.35139272306127206,0.36664497629298615,0.3905284683275512,0.0014155838744261933
t_subj(2).ALbe7y6EHaM1,0.2932345834163424,0.032854590891847134,0.23771229309118577,0.26789128058411255,0.28757638803345814,0.32206087541685485,0.354001330920205,0.0021036760837298283
t_subj(2).Bu35lM8ZMH2V,0.3285453082750279,0.02714020375779158,0.27034396027870133,0.31018528352484254,0.3297069298941653,0.348205750551583,0.3745859720925521,0.001259463096323949
t_subj(2).Bz45IxAK5fjO,0.271317070101748,0.020913801214611213,0.22404620163824374,0.2585846791550701,0.2739893871124345,0.28648500016185713,0.30392037162802354,0.0009954458593085934
t_subj(2).CW4cYd1QYeU1,0.34654267243690556,0.02886341998402259,0.28643001822415454,0.3267342307860044,0.348501547419601,0.36801054390574195,0.3964118608393702,0.001451331150693501
t_subj(2).Erj2vLkrFRFK,0.3112887229715254,0.032078606754772115,0.24997167890178815,0.29132657712624566,0.3107848697058977,0.33011885871975555,0.3836216147518225,0.0009756717515355858
t_subj(2).FNFg4qd24uNy,0.4804587827157465,0.026153091718193376,0.4221993451677809,0.46413829732894407,0.4834235744184888,0.4995015660100471,0.5220000213957124,0.0017781183886256117
t_subj(2).G6HbAL5CKckH,0.2936231509202524,0.02044317190070135,0.24935379523791612,0.28102048228387577,0.29533506271230525,0.30811413525189596,0.3306398699446152,0.0006855916727345396
t_subj(2).HJgtd5UpWefA,0.27373710819682257,0.0206700794151287,0.2269381831841745,0.2610820125249542,0.2757780081384286,0.2892592487210595,0.3059425238438975,0.0011403530363715644
t_subj(2).JXwtQfYRmdlb,0.32946945722245063,0.02329248433542823,0.2755548722396758,0.316285982344049,0.33251581009851566,0.34542070930862157,0.36836044203159246,0.0012913601562229806
t_subj(2).Jm9VG9LqGvAY,0.430861797411549,0.03525396711610888,0.351482142101266,0.4081831444127835,0.43418770253004174,0.45691450780927295,0.49045380931285015,0.0019078256335829185
t_subj(2).KOP4RVWbQg5t,0.2989787258184747,0.028494683402627684,0.23826169524612012,0.27993659062229903,0.29945970816221534,0.31998849958300535,0.35077589705099854,0.0011957316919978304
t_subj(2).KhkKnvIk9rxi,0.2900088324023428,0.021679136996849802,0.2440906277816282,0.27603860200206215,0.2926334552026223,0.30611177460490285,0.32587129167405626,0.0011566840288831175
t_subj(2).Kr1fhFpwcKCC,0.300607204469315,0.019583189811023166,0.25771375026052074,0.28929227960386544,0.3027893363921404,0.31418982102027176,0.3336919347148983,0.0010498222556886013
t_subj(2).LD4oLHRdPfA9,0.38579982707072896,0.03019309714685285,0.3211621786314564,0.3669547418395267,0.3881226486081303,0.40766069057613846,0.43657422170018423,0.0017651620010669257
t_subj(2).Lh7MG1xY0pQl,0.3937620862468305,0.039030349382929375,0.30869619068900067,0.3677507030289155,0.3964689161667284,0.4226626649324746,0.46103388152047703,0.0018613973816502959
t_subj(2).M07bqEUmTTmk,0.3469945043284914,0.027485602009588144,0.28748796280943584,0.3294458469614602,0.35000874842260143,0.36693623095964123,0.3926180193144739,0.0017112817854039873
t_subj(2).NbvzyCXZZi1L,0.31133013603249926,0.04434222055541541,0.2447769265113402,0.2849892029872414,0.30428776336968544,0.32432888372150587,0.432795254363631,0.0023307875772440893
t_subj(2).Nni7lJOWzkSC,0.3250562661456845,0.03650089276997951,0.26550166017870147,0.3007380220725578,0.32005236915860585,0.3416012404405581,0.41376229610457194,0.001785460824990431
t_subj(2).Ny14T48vbIXV,0.3717825131464606,0.029596642936683695,0.30613012841953047,0.3524917416192456,0.37421597258364325,0.39257640945447037,0.42087093973708384,0.0015644467149455888
t_subj(2).P35mVpqY5nDB,0.41108313107070815,0.03633183813181841,0.3266100084633837,0.39092606690801046,0.41501869315221,0.43525931529834916,0.4711015600644617,0.0022553044180209543
t_subj(2).Pvfc2tCVizbx,0.33896151969078314,0.02902887029452566,0.27778842223988026,0.318995298358321,0.3411860193476974,0.3602043633249577,0.3869937826160465,0.0012628360582398635
t_subj(2).Q2mEAvSQyEQM,0.29203641485853216,0.024407391968469305,0.23599860831257652,0.2764275393301328,0.294394002786222,0.30947270644945757,0.33547081718167243,0.0010044546234606955
t_subj(2).Qjf7kPixAN5S,0.3418889666634772,0.022752695110525127,0.2905279315702181,0.3270026514925358,0.34408010418741286,0.3585910670027463,0.37936515772576873,0.0013990778115097508
t_subj(2).SNL6pT4T0GG2,0.32738211990974436,0.025604441640461956,0.27202810001531047,0.31132178556328854,0.32941656209614767,0.34547281187527973,0.372216188043814,0.0012151480716404623
t_subj(2).Seoi9ErBmLbz,0.3174367900138366,0.027373741348104275,0.2578057946470732,0.301523550489317,0.31963434077815644,0.3362284675641327,0.3644625909017986,0.0011569228637054577
