,a,v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
43,3.381528954493627,0.9752550307062845,-1.070699227369106,-0.5338273282042602,0.18526098087930842,0.654711326008769,0.663946544601616,0.713329262345467,0.884746344708788,-0.2958622615180454,0.3617812131748616,0.32026773778454415,0.10543617155581153
44,3.43225867409996,0.9873975312907237,-1.0685736768525853,-0.5164439850049555,0.23442420833076447,0.6624865570117165,0.6726689300715191,0.6832166430301907,0.8463923454497242,-0.2594801130555723,0.3188676552200722,0.256882143664259,0.07562747084343854
45,3.4371193489363505,0.9988812041517587,-1.061720064195162,-0.51556193280018,0.2271389262065161,0.6427158314131488,0.6408440624838894,0.6779495184953085,0.8440450267417005,-0.3051330939376167,0.344462369888339,0.2797618399585333,0.06752832615167575
46,3.398826175641116,0.9782538142199761,-1.0385399342239925,-0.5037398669778841,0.22127185127761323,0.665256554405793,0.6658457227372747,0.678507362810793,0.852556699485187,-0.2432606003103956,0.2844604418324538,0.31988488577358004,0.07345986111074107
47,3.4223603792096724,0.9933252267639522,-1.0617698050915652,-0.5055528703516085,0.20084680610243827,0.6542378602659346,0.6717833933175431,0.6995964399218807,0.8116541140322513,-0.2927071497425806,0.27866254124873,0.29582296264765173,0.11097998702765381
48,3.4496965119864087,1.0099327034907786,-1.052977040841315,-0.5522764253950295,0.2259835893497275,0.652803488692906,0.6627964337572996,0.6814435911287136,0.8653181763483445,-0.2996066619604601,0.3403266186911955,0.36597868168786807,0.03594316701917543
49,3.4301198016190746,0.9688502159680832,-1.0611218300495087,-0.5199346264514666,0.2241142911149111,0.6469185922677896,0.6543449930738898,0.6867854874622749,0.8295058789756508,-0.22098126771166812,0.34431034878578276,0.289630999847213,0.017565987338568186
50,3.442604106814216,0.9875453104459782,-1.0669913687682413,-0.5292207991654094,0.19649918617754084,0.6578949434431071,0.6416128298837128,0.6760176660292543,0.8815610243945768,-0.2591125867153345,0.3606814650083402,0.32094149430331775,0.1376788252319847
51,3.4432986408016673,1.0025898900268295,-1.0819370000082795,-0.4944340668945041,0.20354925800254528,0.638788609330049,0.6539066407074531,0.672391815939395,0.8089923951835165,-0.3136363765893242,0.372221082212502,0.27657312996581684,0.03375101807902882
52,3.450878376708225,1.0128839282379927,-1.1071960266915883,-0.5107246642608395,0.23963164254563588,0.6483779048644962,0.6853598261611702,0.674872014945038,0.8121003032119827,-0.2860530471561359,0.3372114530020862,0.25093873811907796,0.0064391230502473945
53,3.455835964024684,0.9999129272201099,-1.0855504395266249,-0.5502942336677644,0.1579396070289643,0.6627158705634545,0.630785048175758,0.6537560175919469,0.8588930584175969,-0.2758234211700805,0.3829037203960557,0.3329768558829567,0.1873194341131087
54,3.425669342955015,0.9627647903906831,-1.0512633236770863,-0.5364131320277301,0.23370489245941697,0.6612716897212607,0.6556272981774168,0.681976892815523,0.8369115702154586,-0.21679280603393714,0.3515544791432659,0.3433449977068693,0.07113307865289357
55,3.41683342190114,1.0112100249731695,-1.0835234048541942,-0.5446270639245773,0.22994736305961108,0.6603747953088239,0.6685869010322917,0.7019538213528383,0.8392621626659996,-0.286877540315992,0.34839671560789387,0.3093274383389578,0.05992464316662658
56,3.3770722192252696,0.9781327479837872,-1.0189792798264279,-0.5462598571835263,0.20934075955219958,0.6618527581490505,0.6951213991325936,0.6987486177448867,0.8723181152016006,-0.29322133612842066,0.2764989253179613,0.3294496473334303,0.09650046487606556
57,3.4121525251850526,1.0043437240925712,-1.0386851224252225,-0.4918294774434272,0.19949477840478133,0.653225524880111,0.6495451378642763,0.6727146017836504,0.8502285915566719,-0.2618165716659683,0.32270559801924165,0.295558412465792,0.13806510390524626
58,3.4045716996816755,0.9765664895650581,-1.0269965362353823,-0.5040163052233688,0.20131000714598,0.6668663104601281,0.6414803674856118,0.6865908096228218,0.8456851378065828,-0.2741891477568189,0.30408852033798,0.32579801613857606,0.09883199884770923
59,3.420360743488575,0.9799957969320869,-1.0275326639526705,-0.4960442840952224,0.2375538221394026,0.6648838940940338,0.6887589087612824,0.6853236628390134,0.8314691446917198,-0.24845262588326703,0.26746937200350207,0.27111837728405763,0.0895796618015674
60,3.4418047760973924,0.9900311542045896,-1.051945961891278,-0.5634362588713563,0.20300653073735192,0.6660017392287144,0.6520330758402235,0.7163517193907265,0.8455280824156891,-0.2673913622773635,0.34064402558672163,0.2844623434855029,0.10840272578110521
61,3.4303735360019108,0.9579348149732779,-1.0890315212233024,-0.5209126924426837,0.20426924564985754,0.6618027540885736,0.6443535045316948,0.6927874508192363,0.8567495396292146,-0.2631877314156863,0.4144004314499331,0.2767709673281151,0.05859133576463153
62,3.4270840730247003,1.0041823539116912,-1.0914438888592397,-0.5362193430339794,0.23255759845878676,0.6784981227212511,0.6592662511435268,0.6766769292755385,0.8164486585778815,-0.22309079336073734,0.37357813766645975,0.2897171480491051,0.06390049661177027
63,3.4482213942309357,0.9795507369576584,-1.057645258589445,-0.5393178862613656,0.20843082548932376,0.6594679393450947,0.6086443950297953,0.6661190393284318,0.8390660227673867,-0.25765117551911493,0.36378074728839593,0.29893375878781026,0.10030854671249576
64,3.4504224979470663,0.9802330530449688,-1.0465073585287414,-0.5279450406483959,0.1890335737373439,0.64423937958676,0.6556001375277348,0.6962408451915861,0.8174239769372131,-0.2518616374280294,0.3139300373496384,0.2880622860397241,0.10445646287629598
65,3.4246708786230897,1.0213470826570379,-1.0408201662603336,-0.5299642078007641,0.19007616870504396,0.6656274042730635,0.6591832175767289,0.6634573108451564,0.8082138785909295,-0.33652149299129436,0.26466813071595124,0.2948766693862162,0.1042694081605273
66,3.4316220340472587,1.0121750918009251,-1.0281198717038145,-0.5435559467378268,0.19352735725895617,0.6480038682385773,0.6911197716347994,0.7308279957406822,0.8350824865531202,-0.3115266852355899,0.2467629933810173,0.32179265314009076,0.1296772640687991
67,3.3883614961806607,0.9959314094095539,-1.030326031039456,-0.5374903405420715,0.18936494527650588,0.655352259143287,0.6846112973375523,0.7081891190935649,0.8623568586512955,-0.3026147728080237,0.3051082403240144,0.31242992647278744,0.10451680655283405
